t_ns,kind,dx,dy
149294952019800,m,0,1
149294952297000,Lu,0,0
149294952297000,m,-1,1
149294952876700,m,-1,1
149294966902000,m,-10,7
149294973921000,m,-12,5
149294981924400,m,-26,6
149294988147100,a,0,0
149294990920500,m,-48,8
149294999918500,m,-67,4
149295005943700,m,-70,0
149295014960300,m,-134,-8
149295022929600,m,-141,-13
149295030933900,m,-151,-15
149295038891600,m,-153,-15
149295046902200,m,-147,-13
149295053976100,m,-115,-7
149295061925000,m,-114,-4
149295070898400,m,-103,-2
149295078973500,m,-71,0
149295086916700,m,-53,0
149295094909800,m,-37,-1
149295102898300,m,-21,-2
149295116945100,m,-6,-2
149295120923300,m,0,-1
149295130953800,m,3,-5
149295137884600,m,7,-5
149295144928900,m,7,-4
149295154928000,m,8,-3
149295164954400,m,3,-1
149295174954700,m,1,-1
149295851989900,m,-1,0
149295862149900,Au,0,0
149295863868500,m,-15,4
149295871908300,m,-23,4
149295879910800,m,-33,4
149295887893300,m,-40,3
149295895894100,m,-47,4
149295900140100,d,0,0
149295904007400,m,-49,2
149295911929800,m,-47,3
149295919904900,m,-41,3
149295927894100,m,-36,3
149295935893600,m,-34,3
149295943969900,m,-29,2
149295951922300,m,-24,0
149295959901600,m,-17,1
149295964939900,m,-4,0
149295965181200,L,0,0
149295966861600,m,-1,0
149295978047500,m,-1,0
149295991950400,m,1,0
149296009949600,m,6,0
149296041194400,Du,0,0
149296080065900,m,-1,0
149296114991800,m,-1,1
149296115860900,m,0,1
149296126958900,m,-3,2
149296136951000,m,-7,4
149296142964500,m,-9,5
149296150995800,m,-12,5
149296159071500,m,-15,5
149296166915400,m,-15,6
149296175895400,m,-17,6
149296183004000,m,-11,4
149296191956900,m,-11,5
149296199900800,m,-6,4
149296209946900,m,-2,3
149296214885600,m,-2,2
149296223906400,m,-1,2
149296235940500,m,-1,2
149296241932000,m,-1,2
149296246932500,m,-1,2
149296255919800,m,-2,3
149296265968000,m,-1,2
149296271958000,m,-1,3
149296279906500,m,-1,2
149296290934300,m,0,3
149296294921300,m,0,1
149296304934900,m,0,1
149296317954000,m,0,2
149296326962800,m,0,2
149296340970700,m,1,1
149296341867700,m,0,1
149296349951000,m,1,0
149296361955700,m,0,2
149296372953700,m,1,2
149296379049900,m,0,2
149296390942700,m,1,3
149296395940800,m,0,2
149296405913600,m,0,4
149296410018900,m,0,1
149296414064200,m,0,2
149296414178800,Lu,0,0
149296414854000,m,0,1
149296428920400,m,0,7
149296436903300,m,0,3
149296445140800,m,2,4
149296445302900,a,0,0
149296451888800,m,5,2
149296459900600,m,13,2
149296468900300,m,34,3
149296475943200,m,44,3
149296483923700,m,74,0
149296491906900,m,109,-2
149296499957800,m,150,-6
149296507901700,m,177,-8
149296516928900,m,215,-12
149296523895400,m,170,-13
149296531904900,m,189,-17
149296539929600,m,175,-18
149296548903200,m,172,-16
149296555904200,m,110,-12
149296563927500,m,98,-13
149296571910500,m,68,-13
149296579905900,m,42,-9
149296587918300,m,17,-7
149296596966600,m,1,-3
149296603897300,m,-6,-3
149296611948700,m,-12,-2
149296619907800,m,-17,0
149296627896100,m,-20,2
149296635894800,m,-19,3
149296644019200,m,-12,3
149296651899100,m,-8,2
149296687956000,m,-2,1
149296688040000,m,1,0
149296688903100,m,1,0
149296700895000,m,7,-2
149296708011300,m,3,-1
149296716959200,m,3,-1
149296724005400,m,3,-2
149296734956800,m,1,-1
149296746971100,m,2,-1
149296753960100,m,1,0
149296771958200,m,4,0
149296779939900,m,3,0
149296787937900,m,3,0
149296792977600,m,2,0
149296805950500,m,5,0
149296808976200,m,2,0
149296818933200,m,2,0
149296831012200,m,1,0
149296858947100,m,3,0
149296859886800,m,1,0
149296869933600,m,1,0
149296884969800,m,3,0
149296892000500,m,2,0
149296901006100,m,2,0
149296907999400,m,2,0
149296915943500,m,1,0
149296935992900,m,3,1
149296940973800,m,1,0
149296943224600,d,0,0
149296952142800,Au,0,0
149296967956100,m,4,0
149296968850200,m,1,0
149296991981400,m,1,0
149297084151700,Du,0,0
149297327958100,m,1,0
149297343892600,m,20,0
149297350922900,m,19,2
149297359887500,m,46,5
149297367909200,m,66,5
149297375905300,m,91,5
149297383891400,m,115,4
149297391933700,m,132,1
149297399952600,m,142,-1
149297407903900,m,142,-2
149297415881400,m,136,-5
149297423900700,m,121,-5
149297431881300,m,101,-4
149297439947700,m,78,-3
149297447885600,m,52,-2
149297451899700,m,13,0
149297451973200,L,0,0
149297451973200,m,3,0
149297452854200,m,3,0
149297466981100,m,9,0
149297477949600,m,-1,0
149297486918300,m,-5,3
149297494955300,m,-5,3
149297506998300,m,-3,3
149297516953800,m,0,1
149297529954000,m,3,1
149297540980900,m,5,1
149297548035700,m,1,0
149297562947400,m,2,0
149297608009900,m,-1,0
149297647016100,m,0,1
149297663932200,m,0,1
149297674970500,m,1,3
149297681976300,m,-2,5
149297690887800,m,-6,10
149297699059800,m,-10,11
149297706909400,m,-14,12
149297714902700,m,-19,16
149297722010900,m,-20,14
149297730981200,m,-26,19
149297738902100,m,-20,14
149297746943900,m,-16,13
149297754875800,m,-11,10
149297761997300,m,-7,7
149297772938700,m,-4,5
149297783958200,m,1,3
149297790944800,m,1,0
149297803926700,m,2,0
149297808960600,m,1,0
149297825003100,m,3,0
149297884955900,m,1,1
149297896046400,m,5,3
149297904903400,m,8,4
149297911910400,m,6,2
149297921944200,m,7,3
149297927932100,m,5,2
149297936929100,m,5,2
149297946967000,m,2,2
149297951913000,m,2,2
149297961986500,m,2,2
149297967943700,m,2,2
149297974959900,m,2,3
149297985937500,m,3,6
149297995962700,m,1,3
149298004017800,m,1,2
149298014964200,m,1,2
149298015910000,m,0,1
149298022963600,m,0,1
149298035980400,m,0,1
149298054006700,m,0,3
149298055887800,m,0,1
149298065967800,m,0,2
149298075935400,m,0,1
149298091975700,m,-1,5
149298095941600,m,-1,1
149298111916800,m,-2,9
149298119942000,m,-2,5
149298126961700,m,0,5
149298135026400,m,-1,11
149298144015900,m,1,11
149298151903200,m,2,10
149298159945700,m,3,10
149298167904400,m,2,9
149298175904500,m,4,7
149298183901100,m,3,6
149298193926200,m,4,6
149298199937000,m,3,2
149298209973900,m,1,3
149298216037500,m,1,0
149298216264800,Lu,0,0
149298221149400,d,0,0
149298223937700,m,0,1
149298242965700,m,0,1
149298255122400,m,-9,2
149298262043400,m,-13,0
149298272028000,m,-29,0
149298278886400,m,-39,-2
149298286928900,m,-67,-6
149298294889500,m,-93,-11
149298302903200,m,-114,-16
149298310897400,m,-129,-21
149298318902600,m,-138,-25
149298326907900,m,-138,-25
149298334902100,m,-133,-23
149298342873500,m,-116,-19
149298350961500,m,-92,-16
149298358924000,m,-64,-12
149298366895400,m,-41,-10
149298374885100,m,-24,-9
149298382939300,m,-12,-9
149298390927400,m,-7,-9
149298398910900,m,-5,-10
149298406916200,m,-2,-9
149298414917800,m,-2,-9
149298422908400,m,-2,-7
149298430943900,m,-2,-5
149298439953900,m,-4,-3
149298447006700,m,-3,-1
149298456960000,m,-4,0
149298462924700,m,-2,0
149298470930700,m,-3,1
149298496061800,m,-3,2
149298496869200,m,0,1
149298526936400,m,0,1
149298693974600,m,-1,0
149298701027300,m,-1,-1
149298718950600,m,-6,-2
149298724036400,m,-3,-1
149298731962000,m,-2,0
149298741939500,m,-4,-2
149298749961300,m,-2,0
149298755899400,m,-2,-1
149298769970500,m,-2,0
149298776045100,m,-1,0
149298791944200,m,-2,-1
149298802005200,m,-2,-1
149298809965900,m,-2,-1
149298816986500,m,-2,-1
149298821901600,m,-2,-1
149298829887000,m,-3,-2
149298837955500,m,-3,-1
149298845910800,m,-4,-2
149298853222200,m,-3,-1
149298861900800,m,-6,-1
149298870939000,m,-3,-2
149298877923900,m,-5,-1
149298890971500,m,-4,-2
149298894017600,m,-2,0
149298902927400,m,-2,-1
149298914944400,m,-1,0
149298923936200,m,-1,0
149298944943300,m,-2,-1
149298975961500,m,-1,0
149299067131400,a,0,0
149299068897300,m,0,-1
149299076145600,Du,0,0
149299080909100,m,12,-1
149299089934500,m,17,0
149299097890400,m,29,0
149299105888100,m,44,3
149299113916300,m,59,2
149299121932400,m,78,3
149299128941100,m,80,2
149299137037900,m,100,2
149299146044900,m,116,-1
149299153897300,m,100,-3
149299161146500,Au,0,0
149299161855100,m,93,-3
149299169889900,m,81,-5
149299177891900,m,64,-4
149299185905500,m,46,-3
149299193892100,m,26,-2
149299198977300,m,6,-1
149299199263000,L,0,0
149299199263000,m,2,0
149299199860100,m,1,0
149299212960100,m,1,0
149299236949500,m,-1,0
149299296940300,m,0,1
149299309937000,m,1,5
149299318930500,m,1,4
149299325943200,m,1,3
149299337953100,m,1,4
149299341878600,m,2,2
149299349998800,m,3,1
149299357998200,m,5,2
149299358924800,Lu,0,0
149299358924800,m,1,0
149299360896100,m,1,0
149299373039900,m,7,0
149299382911600,m,7,0
149299391935100,m,5,0
149299399917100,m,2,1
149299407010900,L,0,0
149299409919500,m,1,0
149299425937000,m,1,1
149299439939500,m,3,10
149299447891500,m,1,7
149299455913200,m,1,6
149299463886300,m,2,10
149299471935100,m,2,6
149299479900000,m,2,8
149299487942800,m,1,8
149299498037300,m,1,7
149299503944700,m,0,6
149299512038900,m,0,5
149299518991000,m,0,7
149299527926500,m,-1,6
149299535891700,m,-2,8
149299545937700,m,-2,6
149299551896900,m,-1,5
149299559880700,m,-1,4
149299570922500,m,-1,4
149299576979200,m,0,1
149299590942900,m,0,3
149299628953000,m,0,1
149299638009000,m,0,1
149299648021800,m,-1,1
149299664945600,m,-2,5
149299672993200,m,0,2
149299680007500,m,-1,3
149299685903700,m,0,4
149299695998400,m,-1,6
149299701953700,m,0,3
149299710953500,m,1,6
149299718967500,m,0,5
149299727949700,m,1,5
149299734958600,m,1,4
149299744963800,m,1,5
149299749902400,m,0,3
149299758977800,m,0,2
149299767979100,m,0,3
149299778062400,m,1,3
149299784944000,m,0,1
149299795983300,m,0,1
149299801958100,m,0,1
149299814955900,m,1,2
149299822962600,m,0,1
149299835155100,m,0,2
149299842957800,m,0,3
149299850920900,m,1,4
149299857935700,m,0,3
149299868955900,m,1,4
149299873965700,m,0,2
149299882905600,m,1,6
149299889904500,m,1,3
149299897988000,m,0,2
149299905940600,m,0,5
149299913971700,m,0,3
149299921892300,m,0,5
149299930943300,m,-3,6
149299933051300,Lu,0,0
149299933857100,m,0,1
149299941124400,d,0,0
149299947914800,m,-9,10
149299956936700,m,-11,5
149299963901000,m,-7,3
149299982966900,m,-5,1
149299983044500,m,2,0
149299983872700,m,1,0
149299997890200,m,28,-16
149300005901400,m,33,-16
149300015050400,m,51,-23
149300021912600,m,46,-21
149300030913700,m,58,-32
149300037901700,m,33,-27
149300044903100,m,5,-15
149300045017700,m,-1,-3
149300045843300,m,-1,-3
149300058925300,m,-62,-34
149300065978800,m,-68,-17
149300073920200,m,-105,-13
149300081902700,m,-125,-5
149300089890700,m,-123,0
149300097910000,m,-146,0
149300106011300,m,-150,-4
149300113899400,m,-149,-10
149300121896300,m,-141,-10
149300129903300,m,-101,-8
149300137907700,m,-65,-4
149300145950500,m,-34,0
149300154895000,m,-17,1
149300162971200,m,-3,1
149300176025900,m,-2,-1
149300180075700,m,0,-1
149300189029500,m,3,-2
149300230962600,m,2,-1
149300231053400,m,0,1
149300234941900,m,-1,1
149300246120500,m,-4,4
149300255032400,m,-6,4
149300262022200,m,-7,3
149300269927500,m,-9,3
149300277897000,m,-16,2
149300285912400,m,-21,0
149300293057800,m,-21,0
149300301892000,m,-30,-2
149300309882600,m,-28,-3
149300317894300,m,-25,-3
149300326050500,m,-24,-3
149300333912500,m,-21,-4
149300341872100,m,-21,-3
149300349891600,m,-18,-3
149300357870900,m,-15,-3
149300365902900,m,-11,-2
149300376935100,m,-8,-2
149300381980700,m,-3,-1
149300396997100,m,-1,0
149300464940100,m,-1,0
149300473943000,m,-1,0
149300483884400,m,-1,-1
149300498898100,m,-9,0
149300506946600,m,-6,-1
149300514848500,m,-13,-1
149300522948100,m,-12,-1
149300530888700,m,-15,-2
149300537922900,m,-13,-2
149300546865300,m,-16,-3
149300554925200,m,-13,-2
149300562902200,m,-11,-2
149300570949500,m,-10,-2
149300579888100,m,-9,-2
149300585951000,m,-5,-2
149300596929800,m,-9,-3
149300598109800,C2,0,0
149300602930500,m,-5,-1
149300612937500,m,-5,-2
149300618922100,m,-4,-1
149300627995300,m,-3,-1
149300634916000,m,-3,-1
149300645969800,m,-1,-1
149300700678400,m,-1,0
149300713951300,m,0,-1
149300720958000,m,1,-1
149300734925000,m,15,-3
149300741961300,m,16,-2
149300750909300,m,33,-2
149300758972200,m,43,-2
149300766898000,m,56,-3
149300774921800,m,73,-3
149300782949200,m,89,-2
149300790888000,m,105,-5
149300798887300,m,120,-6
149300806904300,m,132,-7
149300814891700,m,140,-9
149300822891000,m,145,-11
149300830881000,m,145,-12
149300838899900,m,140,-12
149300846908100,m,131,-11
149300854908000,m,118,-9
149300861180100,Du,0,0
149300862873500,m,101,-6
149300870886300,m,82,-3
149300871125200,a,0,0
149300878893900,m,62,-1
149300887042400,m,41,1
149300894903100,m,22,3
149300895868900,L,0,0
149300895868900,m,1,0
149300896855100,m,1,1
149300917972100,m,3,2
149300918855800,m,0,1
149300934940100,m,-6,9
149300943933400,m,-4,4
149300952951000,m,-2,2
149300959934900,m,0,1
149300970981400,m,-1,0
149301006955900,m,-1,0
149301018988600,m,-5,3
149301025997600,m,-5,2
149301033908000,m,-7,4
149301041908600,m,-8,4
149301044935800,m,-3,1
149301045176900,Lu,0,0
149301045176900,m,-1,1
149301045904100,m,-1,0
149301055886400,m,-15,8
149301059133200,Au,0,0
149301063886900,m,-15,7
149301071895100,m,-18,7
149301079906300,m,-17,8
149301087916400,m,-15,7
149301095895500,m,-13,7
149301103885400,m,-9,5
149301111949100,m,-7,4
149301125001600,m,-4,3
149301151949600,m,-1,2
149301161993200,L,0,0
149301166972400,m,0,1
149301173947200,m,0,1
149301182938600,m,0,1
149301190184800,C2u,0,0
149301196941400,m,0,4
149301202928200,m,0,3
149301213932000,m,0,3
149301221066700,m,1,3
149301229922900,m,1,3
149301237939900,m,3,3
149301248157500,m,1,3
149301250918500,m,0,1
149301262920500,m,2,5
149301272937600,m,0,5
149301279902400,m,0,3
149301287936600,m,0,3
149301294952900,m,0,4
149301303904900,m,0,7
149301312945300,m,0,5
149301319112100,m,-1,5
149301330964100,m,0,7
149301334873000,m,-1,4
149301341966500,m,-1,4
149301350952100,m,0,6
149301358982800,m,-1,4
149301366890200,m,-1,7
149301374883100,m,-1,6
149301382869200,m,-1,7
149301390910500,m,-1,5
149301398900500,m,-1,8
149301408929500,m,-1,7
149301414878000,m,-1,6
149301423000600,m,-1,5
149301431928900,m,-2,7
149301439908300,m,-2,7
149301448941100,m,-1,6
149301454915900,m,-1,5
149301463928600,m,-2,7
149301469996800,m,-1,3
149301470114100,Lu,0,0
149301470114100,m,0,1
149301471898900,m,-1,2
149301472139500,d,0,0
149301480949400,m,-2,7
149301491993800,m,-3,9
149301497899700,m,-2,5
149301505056300,m,-2,5
149301513895600,m,-5,5
149301521935100,m,-7,4
149301529994200,m,-12,4
149301537889300,m,-19,5
149301545897000,m,-25,4
149301553987300,m,-44,6
149301561902100,m,-67,5
149301569888700,m,-92,2
149301576927600,m,-103,0
149301585919900,m,-158,-7
149301593909000,m,-158,-12
149301601002500,m,-145,-13
149301609883700,m,-188,-20
149301617934500,m,-160,-16
149301625899300,m,-143,-15
149301633915200,m,-117,-11
149301641884700,m,-92,-10
149301649927200,m,-69,-9
149301658113800,m,-53,-11
149301665974300,m,-42,-12
149301673915600,m,-34,-14
149301681896500,m,-26,-13
149301689893300,m,-21,-13
149301697894000,m,-17,-10
149301705921800,m,-14,-9
149301713956400,m,-12,-7
149301721982500,m,-10,-5
149301729901200,m,-10,-5
149301737938900,m,-4,-1
149301755085500,m,-3,0
149301922933300,m,-1,0
149301938935600,m,-1,0
149301962970300,m,-1,0
149301975946200,m,-2,0
149301981933700,m,-2,0
149301991956400,m,-2,0
149301998938100,m,-1,0
149302014941800,m,-2,-1
149302024942100,m,-1,0
149302041035600,m,-2,0
149302043921500,m,-1,0
149302059924900,m,-5,0
149302066968700,m,-1,0
149302080934000,m,-4,-1
149302098061200,m,-1,0
149302111207900,a,0,0
149302149007200,m,-1,0
149302158186800,Du,0,0
149302243162400,Au,0,0
149302315973100,m,-1,0
149302324926400,m,-3,0
149302333938300,m,-10,0
149302341920600,m,-12,0
149302349908900,m,-21,0
149302357988200,m,-29,2
149302365042900,m,-43,5
149302373906100,m,-80,5
149302381935400,m,-96,2
149302389901700,m,-119,-1
149302397906900,m,-139,-3
149302405933900,m,-152,-6
149302412960700,m,-136,-5
149302421898800,m,-171,-6
149302429894300,m,-144,-4
149302437936000,m,-133,-1
149302445930300,m,-118,3
149302453893000,m,-97,4
149302461893700,m,-72,4
149302469898700,m,-47,4
149302476980200,m,-20,3
149302480973400,m,-2,0
149302481229800,L,0,0
149302487947900,m,-1,1
149302502028800,m,1,0
149302514946200,m,9,0
149302520966100,m,7,0
149302530929600,m,7,-2
149302544993300,m,2,0
149302562242400,a,0,0
149302584074500,Lu,0,0
149302658144200,m,-1,0
149302665147100,Au,0,0
149302671988300,m,-1,0
149302716985100,m,-1,1
149302735055700,m,0,5
149302741981200,m,0,3
149302749972200,m,2,5
149302758952800,m,2,5
149302764982800,m,3,5
149302772920800,m,2,4
149302782966200,m,2,3
149302791955300,m,2,3
149302797952700,m,0,2
149302804119900,m,1,1
149302815946600,m,0,1
149302844091400,m,1,0
149302844887400,L,0,0
149302863970400,m,1,0
149302889970700,m,1,0
149302919966400,m,0,1
149302939978300,m,0,1
149302951905000,m,0,4
149302961919300,m,1,2
149302967957000,m,0,2
149302979962800,m,0,6
149302983881800,m,0,3
149302991931000,m,1,5
149302999949900,m,0,4
149303007899000,m,1,9
149303015904200,m,2,6
149303023983000,m,2,5
149303031943600,m,3,7
149303039895200,m,2,5
149303047936300,m,3,4
149303056959100,m,1,3
149303065992300,m,2,3
149303072953800,m,1,2
149303086169100,m,0,3
149303093957900,m,0,2
149303099982700,m,0,2
149303105950100,m,0,2
149303113982200,m,0,3
149303119917800,m,0,3
149303130153200,m,0,4
149303140021000,m,0,2
149303140289800,Lu,0,0
149303140289800,m,0,2
149303140861900,m,0,1
149303155931300,m,0,4
149303162981300,m,2,1
149303171967600,m,9,0
149303178988200,m,14,0
149303186962000,m,30,-2
149303195957800,m,50,-3
149303203890800,m,64,-4
149303211141000,a,0,0
149303211870400,m,89,-7
149303219891200,m,114,-9
149303227967100,m,132,-9
149303235885800,m,145,-11
149303242911500,m,132,-10
149303251891000,m,171,-13
149303259886000,m,147,-10
149303267878500,m,137,-10
149303274971400,m,108,-6
149303282924800,m,103,-6
149303291924400,m,92,-4
149303299032900,m,51,-1
149303306996100,m,37,0
149303315914200,m,17,0
149303325951900,m,1,0
149303326047400,m,-1,0
149303326846500,m,-1,1
149303335908900,m,-9,0
149303344882000,m,-14,1
149303353901600,m,-12,1
149303360926800,m,-7,1
149303373960700,m,-2,0
149303392026400,m,1,0
149303406888000,m,11,-4
149303420971500,m,6,-4
149303422922800,m,1,-2
149303441950600,m,3,-3
149303451955200,m,0,-1
149303501957800,m,1,0
