t_ticks,kind,dx,dy
6285146208911,m,-2,0
6285146232972,m,-2,1
6285146257128,m,-1,1
6285146281098,m,-3,0
6285146305023,m,-2,0
6285146329225,m,-1,1
6285146353651,m,-2,0
6285146377095,m,-2,1
6285146401032,m,-2,0
6285146424977,m,-1,1
6285146449250,m,-1,0
6285146473404,m,-2,1
6285146496981,m,-1,0
6285146521470,m,-2,1
6285146545002,m,-1,0
6285146568948,m,0,0
6285146592986,m,-2,1
6285146665915,m,-1,0
6285146737395,m,-3,1
6285146761047,m,-1,0
6285146784939,m,0,0
6285146809045,m,-1,0
6285147121720,m,-1,0
6285148705315,m,0,0
6285149233377,m,1,0
6285149353308,m,0,0
6285149377218,m,1,0
6285149473450,m,2,0
6285149497732,m,0,1
6285149521230,m,1,0
6285149544977,m,1,0
6285149569511,m,1,0
6285149593020,m,1,0
6285149641175,m,0,1
6285149664941,m,1,0
6285149688914,m,1,0
6285149713092,m,1,0
6285149737389,m,1,0
6285149761203,m,1,0
6285149784921,m,1,1
6285149809035,m,1,0
6285149833003,m,0,0
6285149856959,m,1,0
6285149881084,m,1,1
6285149904984,m,2,0
6285149929244,m,1,0
6285149953361,m,1,0
6285149977036,m,1,1
6285150001265,m,0,0
6285150024967,m,1,0
6285150049154,m,1,0
6285150073412,m,2,1
6285150097587,m,1,0
6285150121497,m,1,0
6285150144955,m,1,0
6285150168953,m,0,1
6285150241321,m,2,0
6285150265037,m,3,0
6285150289161,m,1,0
6285150313396,m,1,0
6285150337283,m,0,0
6285150361675,m,1,1
6285150385123,m,1,0
6285150457716,m,2,0
6285150481533,m,3,1
6285150505015,m,0,0
6285150529297,m,1,0
6285150553410,m,1,0
6285150577008,m,1,1
6285150600970,m,1,0
6285150673845,m,1,0
6285150697164,m,2,1
6285150721545,m,0,0
6285150745015,m,1,0
6285150769094,m,1,0
6285150841372,m,1,1
6285150865506,m,2,0
6285150888962,m,1,0
6285150913356,m,0,1
6285150937395,m,1,0
6285151009270,m,0,0
6285151033109,m,2,0
6285151057141,m,0,1
6285151129418,m,1,0
6285151153030,m,1,0
6285151177063,m,1,0
6285151225265,m,1,0
6285151321732,m,1,0
6285151417312,m,0,1
6285151441002,m,0,0
6285151585297,m,1,0
6285151609085,m,0,1
6285151880822,a,0,0
6285152017689,m,1,0
6285152113090,m,1,1
6285152521513,m,1,0
6285152545027,m,1,0
6285152713442,m,1,0
6285152905440,m,1,0
6285153121417,m,0,0
6285153145080,m,1,0
6285153169807,m,1,0
6285153217339,m,1,1
6285153361603,m,2,0
6285153385357,m,2,0
6285153409307,m,0,0
6285153433262,m,1,0
6285153481213,m,1,0
6285153505071,m,1,1
6285153529027,m,1,0
6285153553754,m,1,0
6285153577712,m,1,0
6285153601100,m,1,0
6285153625508,m,1,1
6285153648959,m,1,0
6285153672950,m,2,0
6285153697024,m,1,0
6285153721093,m,2,1
6285153745192,m,0,0
6285153770038,m,2,0
6285153793345,m,1,0
6285153817246,m,2,0
6285153841497,m,2,0
6285153864965,m,1,1
6285153873529,a,0,0
6285153889057,m,2,0
6285153912930,m,1,1
6285153937211,m,2,0
6285153962392,m,1,1
6285153985399,m,2,0
6285154009095,m,3,0
6285154033333,m,2,1
6285154056931,m,1,0
6285154081050,m,2,1
6285154105012,m,3,0
6285154129100,m,1,1
6285154153094,m,3,0
6285154177190,m,2,1
6285154201348,m,2,0
6285154225182,m,2,0
6285154249001,m,3,0
6285154272945,m,2,1
6285154296941,m,3,0
6285154321084,m,3,1
6285154345263,m,2,0
6285154369375,m,2,1
6285154393452,m,4,0
6285154417425,m,2,1
6285154440897,m,3,0
6285154465334,m,2,1
6285154489051,m,3,0
6285154513054,m,3,1
6285154537058,m,3,0
6285154561261,m,3,1
6285154585363,m,3,0
6285154609067,m,3,0
6285154633306,m,3,0
6285154656949,m,3,0
6285154680986,m,4,1
6285154705183,m,2,0
6285154729326,m,4,0
6285154753322,m,2,1
6285154776992,m,4,0
6285154800950,m,3,1
6285154824973,m,3,0
6285154848937,m,3,0
6285154873094,m,4,1
6285154897012,m,3,0
6285154921338,m,3,1
6285154945091,m,3,0
6285154969309,m,3,0
6285154993379,m,4,0
6285155016923,m,2,1
6285155041214,m,4,0
6285155064916,m,2,0
6285155089053,m,4,1
6285155113373,m,3,0
6285155137448,m,2,0
6285155161002,m,4,0
6285155184889,m,2,0
6285155208971,m,3,0
6285155232932,m,3,0
6285155257006,m,3,1
6285155281110,m,3,0
6285155305149,m,2,0
6285155329079,m,3,0
6285155352971,m,3,1
6285155377322,m,2,0
6285155401680,m,3,0
6285155425000,m,2,0
6285155449029,m,3,0
6285155473966,m,3,0
6285155497677,m,2,1
6285155521078,m,3,0
6285155545093,m,3,0
6285155569483,m,2,0
6285155593100,m,3,0
6285155616994,m,2,1
6285155641738,m,4,0
6285155665008,m,3,0
6285155689967,m,2,1
6285155713415,m,3,0
6285155737092,m,3,0
6285155761421,m,3,0
6285155785308,m,3,1
6285155808923,m,3,0
6285155833036,m,4,0
6285155856969,m,3,1
6285155872460,a,0,0
6285155881519,m,3,0
6285155904930,m,4,0
6285155929137,m,4,0
6285155953208,m,3,1
6285155977293,m,4,0
6285156001069,m,3,1
6285156024940,m,4,0
6285156049542,m,5,1
6285156073788,m,3,0
6285156097514,m,5,1
6285156121107,m,5,0
6285156145497,m,4,1
6285156168948,m,5,1
6285156192894,m,5,0
6285156217010,m,4,1
6285156241248,m,6,0
6285156265102,m,5,0
6285156289066,m,5,0
6285156312992,m,5,1
6285156337157,m,6,1
6285156361500,m,5,0
6285156385198,m,6,1
6285156408992,m,5,0
6285156433214,m,6,1
6285156457412,m,6,0
6285156481857,m,6,1
6285156505001,m,7,0
6285156528963,m,6,1
6285156552945,m,6,0
6285156576957,m,6,1
6285156601150,m,6,0
6285156624992,m,7,0
6285156649011,m,7,0
6285156673175,m,7,0
6285156697405,m,7,1
6285156721039,m,7,0
6285156744966,m,7,0
6285156769350,m,7,0
6285156793022,m,7,1
6285156817262,m,7,0
6285156841293,m,8,0
6285156865300,m,7,0
6285156889618,m,8,1
6285156912959,m,7,0
6285156936911,m,8,0
6285156960940,m,8,0
6285156985087,m,8,0
6285157009004,m,7,0
6285157032943,m,8,0
6285157057081,m,8,0
6285157081459,m,8,0
6285157105675,m,8,0
6285157128996,m,8,0
6285157153097,m,8,0
6285157177166,m,8,0
6285157201244,m,8,0
6285157225354,m,8,0
6285157249770,m,8,0
6285157273409,m,8,0
6285157297349,m,9,0
6285157320904,m,8,0
6285157344953,m,7,0
6285157369107,m,8,-1
6285157393235,m,8,0
6285157417089,m,8,0
6285157441094,m,8,-1
6285157465241,m,9,0
6285157489333,m,8,0
6285157513067,m,7,0
6285157537148,m,7,0
6285157561197,m,9,0
6285157585295,m,7,-1
6285157609428,m,8,0
6285157633037,m,8,0
6285157657004,m,8,-1
6285157681441,m,8,0
6285157705040,m,8,0
6285157729258,m,7,-1
6285157753067,m,7,0
6285157777053,m,7,0
6285157800982,m,8,0
6285157825266,m,7,-1
6285157849466,m,7,0
6285157873094,m,8,0
6285157874820,a,0,0
6285157897295,m,7,-1
6285157921089,m,7,0
6285157945364,m,7,0
6285157969576,m,8,0
6285157993090,m,7,-1
6285158017348,m,7,0
6285158041413,m,6,0
6285158065349,m,7,0
6285158089001,m,7,-1
6285158112910,m,7,0
6285158137162,m,7,0
6285158161138,m,6,0
6285158185018,m,7,0
6285158209221,m,6,0
6285158233252,m,7,0
6285158256938,m,7,0
6285158280955,m,6,0
6285158305167,m,6,0
6285158329230,m,6,0
6285158353810,m,6,0
6285158377655,m,7,0
6285158401960,m,5,0
6285158424947,m,7,0
6285158448918,m,6,0
6285158472964,m,6,0
6285158497129,m,6,0
6285158520903,m,6,0
6285158544984,m,6,0
6285158568919,m,5,0
6285158593103,m,6,0
6285158595975,d,0,0
6285158617238,m,7,0
6285158641520,m,6,0
6285158665178,m,5,1
6285158689374,m,6,0
6285158713530,m,6,0
6285158737325,m,5,1
6285158761357,m,7,1
6285158785121,m,5,0
6285158809138,m,5,1
6285158832979,m,6,0
6285158857099,m,5,1
6285158880975,m,6,0
6285158905672,m,5,1
6285158930384,m,6,0
6285158952995,m,5,0
6285158977316,m,5,1
6285159002084,m,5,0
6285159025074,m,5,1
6285159049015,m,5,1
6285159073192,m,5,0
6285159097880,m,4,1
6285159121269,m,5,1
6285159145366,m,5,0
6285159169432,m,4,1
6285159193389,m,5,0
6285159217096,m,3,1
6285159241207,m,4,0
6285159265036,m,5,0
6285159289126,m,3,1
6285159313034,m,5,0
6285159338584,m,3,1
6285159361472,m,4,0
6285159385051,m,3,1
6285159409229,m,4,0
6285159433049,m,3,1
6285159457047,m,4,0
6285159481290,m,3,1
6285159505606,m,3,0
6285159529084,m,3,1
6285159553423,m,4,0
6285159577281,m,2,1
6285159600976,m,3,0
6285159625058,m,4,0
6285159648948,m,2,1
6285159673094,m,3,0
6285159696927,m,2,0
6285159721271,m,2,1
6285159745372,m,3,1
6285159769172,m,2,0
6285159792940,m,2,1
6285159817282,m,3,0
6285159841170,m,2,1
6285159865409,m,1,0
6285159889275,m,2,1
6285159913404,m,2,0
6285159937296,m,2,1
6285159940601,Du,0,0
6285159960959,m,1,0
6285159985627,m,1,0
6285160009356,m,2,0
6285160032993,m,1,1
6285160057379,m,2,0
6285160080985,m,0,1
6285160105458,m,1,0
6285160129277,m,1,1
6285160153026,m,1,0
6285160177064,m,1,1
6285160249404,m,1,0
6285160323895,m,1,1
6285160345049,m,1,1
6285160729363,m,0,1
6285160753393,m,-1,0
6285160801319,m,-1,0
6285160825235,m,-1,1
6285160849070,m,-1,0
6285160873339,m,-1,0
6285160897106,m,-1,1
6285160921022,m,0,0
6285160945120,m,-2,0
6285160969182,m,-1,0
6285160993669,m,-2,1
6285161017459,m,-2,0
6285161041410,m,-1,0
6285161064900,m,-2,0
6285161089016,m,-2,0
6285161113050,m,-2,1
6285161137132,m,-2,0
6285161161113,m,-3,0
6285161184988,m,-2,0
6285161208886,m,-3,0
6285161233149,m,-3,0
6285161257271,m,-2,0
6285161281429,m,-4,0
6285161305069,m,-2,0
6285161328880,m,-4,0
6285161352936,m,-3,0
6285161377194,m,-5,0
6285161401236,m,-3,0
6285161425288,m,-4,0
6285161449129,m,-4,0
6285161473003,m,-5,0
6285161497086,m,-4,0
6285161521690,m,-5,-1
6285161545149,m,-5,0
6285161569039,m,-5,0
6285161593363,m,-5,-1
6285161617211,m,-5,0
6285161641294,m,-6,-1
6285161665044,m,-6,0
6285161689043,m,-6,0
6285161713318,m,-6,-1
6285161737465,m,-7,0
6285161761448,m,-6,-1
6285161785333,m,-7,-1
6285161809288,m,-7,0
6285161833630,m,-8,-1
6285161857181,m,-7,-1
6285161881025,m,-8,-1
6285161905104,m,-8,0
6285161929103,m,-8,-1
6285161953079,m,-9,0
6285161977307,m,-9,-1
6285162001825,m,-9,-1
6285162025185,m,-9,-1
6285162049288,m,-9,-1
6285162073194,m,-10,0
6285162097160,m,-10,-1
6285162121506,m,-10,-1
6285162145118,m,-10,-1
6285162169327,m,-12,0
6285162193059,m,-10,-1
6285162216995,m,-12,-2
6285162240953,m,-11,-1
6285162265119,m,-11,-1
6285162289313,m,-13,-1
6285162313302,m,-12,-1
6285162337237,m,-12,0
6285162361325,m,-12,-2
6285162385199,m,-13,-1
6285162409086,m,-14,-1
6285162433005,m,-13,-1
6285162457083,m,-14,-2
6285162482272,m,-13,0
6285162505378,m,-14,-1
6285162529017,m,-14,-1
6285162553438,m,-15,-1
6285162576980,m,-15,-2
6285162601078,m,-14,-1
6285162625092,m,-15,-1
6285162648966,m,-15,0
6285162673218,m,-15,-1
6285162697010,m,-16,-1
6285162721388,m,-16,-1
6285162745373,m,-15,-1
6285162769137,m,-16,-1
6285162793076,m,-16,-1
6285162817027,m,-16,-1
6285162841299,m,-15,0
6285162865369,m,-16,-1
6285162868045,d,0,0
6285162889421,m,-15,0
6285162913261,m,-16,-1
6285162936993,m,-15,0
6285162961555,m,-16,-1
6285162985218,m,-16,0
6285163009176,m,-15,0
6285163033440,m,-16,0
6285163056938,m,-14,-1
6285163081029,m,-15,0
6285163105532,m,-14,0
6285163129218,m,-14,0
6285163153006,m,-15,0
6285163176950,m,-13,0
6285163201097,m,-14,1
6285163225889,m,-14,0
6285163249489,m,-13,1
6285163273129,m,-14,1
6285163297421,m,-12,0
6285163321262,m,-13,1
6285163345165,m,-12,1
6285163369007,m,-12,2
6285163393045,m,-12,1
6285163417060,m,-11,1
6285163441166,m,-12,1
6285163464979,m,-10,1
6285163489651,m,-11,2
6285163513260,m,-10,1
6285163537106,m,-11,2
6285163561605,m,-9,1
6285163586284,m,-10,0
6285163609539,m,-9,2
6285163633264,m,-10,1
6285163657090,m,-9,2
6285163681484,m,-9,1
6285163705055,m,-8,1
6285163728950,m,-8,0
6285163753019,m,-8,1
6285163777139,m,-8,1
6285163801027,m,-7,2
6285163824975,m,-7,1
6285163848966,m,-7,1
6285163874042,m,-7,0
6285163897329,m,-7,1
6285163921171,m,-6,0
6285163945112,m,-6,0
6285163968998,m,-6,1
6285163993939,m,-6,0
6285164017293,m,-5,1
6285164041167,m,-6,0
6285164065383,m,-4,1
6285164088995,m,-6,0
6285164112960,m,-4,1
6285164137053,m,-5,0
6285164160943,m,-5,0
6285164185258,m,-3,0
6285164209030,m,-4,0
6285164233123,m,-4,0
6285164257047,m,-3,0
6285164281410,m,-4,0
6285164305423,m,-3,0
6285164329442,m,-2,0
6285164353097,m,-3,0
6285164377014,m,-2,0
6285164400916,m,-2,0
6285164425151,m,-2,0
6285164449092,m,-2,0
6285164473384,m,-1,0
6285164497086,m,0,0
6285164521093,m,-1,0
6285164761647,m,-1,0
6285164860570,m,0,0
6285164904998,m,0,0
6285164907914,Du,0,0
6285164953297,m,1,0
6285164977167,m,0,-1
6285165000957,m,0,0
6285165025088,m,1,0
6285165048983,m,1,-1
6285165073308,m,2,0
6285165097664,m,1,-1
6285165121206,m,1,0
6285165145034,m,1,0
6285165169027,m,1,0
6285165192981,m,2,-1
6285165217296,m,1,-1
6285165241272,m,2,0
6285165265394,m,1,-1
6285165288957,m,1,0
6285165313133,m,2,-1
6285165338176,m,2,-1
6285165361084,m,2,0
6285165384981,m,1,-1
6285165409008,m,2,0
6285165433443,m,2,-1
6285165457383,m,2,0
6285165481063,m,1,0
6285165505024,m,2,-1
6285165529036,m,2,-1
6285165553050,m,2,0
6285165577117,m,1,-1
6285165601404,m,2,-1
6285165625059,m,2,0
6285165648999,m,1,-1
6285165673367,m,1,0
6285165697194,m,2,-1
6285165721168,m,2,-1
6285165744886,m,2,0
6285165769170,m,1,0
6285165792986,m,1,0
6285165817414,m,1,-1
6285165841169,m,2,0
6285165864962,m,1,-1
6285165937290,m,2,0
6285165961372,m,2,-1
6285165985489,m,1,-1
6285166009654,m,1,0
6285166033504,m,1,0
6285166105205,m,1,-1
6285166128892,m,1,-1
6285166201462,m,1,0
6285166225344,m,1,0
6285166248994,m,1,-1
6285166345387,m,1,0
6285166441464,m,1,0
6285166705685,m,0,0
6285167306008,m,1,0
6285167377967,m,1,0
6285167401145,m,1,0
6285167425061,m,1,0
6285167449268,m,1,0
6285167472950,m,1,0
6285167497298,m,1,0
6285167521580,m,1,0
6285167544938,m,1,0
6285167569012,m,0,0
6285167592990,m,1,0
6285167617059,m,2,0
6285167641061,m,1,0
6285167665147,m,1,0
6285167689171,m,2,0
6285167713305,m,0,0
6285167737336,m,2,0
6285167761017,m,2,0
6285167785060,m,1,0
6285167809133,m,2,0
6285167833676,m,0,0
6285167857670,m,2,0
6285167881186,m,2,0
6285167907274,m,2,0
6285167929502,m,1,0
6285167953060,m,1,0
6285167976986,m,2,0
6285168001117,m,2,0
6285168025792,m,1,0
6285168049362,m,1,0
6285168073205,m,2,0
6285168097298,m,2,0
6285168122067,m,2,1
6285168145062,m,1,0
6285168168995,m,2,0
6285168192986,m,3,1
6285168217657,m,2,0
6285168241752,m,1,0
6285168265045,m,2,1
6285168289385,m,3,0
6285168313471,m,1,0
6285168336981,m,3,1
6285168361159,m,3,0
6285168385114,m,1,0
6285168409073,m,3,1
6285168433178,m,3,0
6285168457400,m,2,1
6285168481315,m,3,0
6285168505011,m,3,0
6285168528937,m,3,0
6285168553059,m,3,0
6285168577291,m,2,1
6285168601408,m,4,1
6285168625354,m,2,0
6285168649128,m,4,1
6285168673395,m,3,1
6285168697362,m,3,0
6285168721116,m,4,1
6285168745229,m,3,1
6285168770185,m,4,0
6285168793151,m,3,1
6285168817327,m,3,0
6285168841359,m,3,1
6285168866087,m,4,1
6285168889009,m,3,1
6285168913467,m,4,0
6285168937138,m,3,1
6285168961952,m,4,1
6285168985323,m,3,1
6285169009139,m,4,1
6285169032905,m,2,0
6285169057426,m,4,0
6285169081113,m,3,1
6285169105164,m,4,1
6285169129029,m,2,1
6285169153189,m,4,1
6285169177034,m,3,1
6285169201248,m,3,1
6285169225345,m,4,1
6285169249163,m,2,1
6285169273121,m,3,1
6285169297464,m,2,1
6285169321272,m,3,1
6285169345746,m,3,1
6285169369495,m,2,2
6285169393025,m,3,0
6285169416963,m,2,1
6285169441019,m,2,1
6285169465160,m,2,1
6285169489066,m,3,1
6285169513051,m,1,2
6285169537203,m,2,1
6285169561115,m,2,0
6285169585423,m,3,1
6285169609236,m,0,0
6285169633515,m,2,1
6285169657068,m,1,1
6285169681079,m,2,0
6285169705071,m,1,0
6285169729328,m,1,1
6285169753436,m,0,1
6285169777610,m,1,0
6285169801399,m,1,1
6285169825399,m,1,0
6285169849023,m,1,1
6285169875957,W2,0,0
6285169921771,m,1,0
6285169993175,m,2,1
6285170017408,m,0,1
6285170042241,m,1,0
6285170064987,m,0,1
6285170161232,m,1,2
6285170185164,m,1,1
6285170353502,m,1,1
6285170425394,m,0,0
6285170497265,m,0,1
6285170521435,m,0,1
6285170641461,m,0,1
6285170665026,m,0,1
6285170688990,m,0,0
6285170761313,m,0,1
6285170763983,C2,0,0
6285170785074,m,-1,1
6285170808936,m,0,1
6285170881155,m,-1,0
6285170905124,m,-1,2
6285170929062,m,0,1
6285170977481,m,-1,1
6285171025390,m,-1,1
6285171073254,m,-1,1
6285171145980,m,0,1
6285171241330,m,-2,1
6285171265176,m,-2,2
6285171289170,m,0,1
6285171361298,m,0,1
6285171385213,m,-1,2
6285171409184,m,-1,0
6285171433404,m,0,1
6285171457056,m,-1,1
6285171480952,m,0,1
6285171505215,m,0,1
6285171529259,m,-1,1
6285171553292,m,0,1
6285171577526,m,-1,1
6285171601037,m,0,1
6285171625344,m,-1,1
6285171649010,m,0,2
6285171672915,m,-1,1
6285171697130,m,0,2
6285171721018,m,0,1
6285171745148,m,0,2
6285171769054,m,0,1
6285171793493,m,0,2
6285171817445,m,0,1
6285171841168,m,-1,1
6285171865013,m,0,2
6285171889131,m,0,2
6285171913143,m,0,2
6285171937272,m,-1,1
6285171961471,m,0,2
6285171985130,m,0,2
6285172009430,m,0,2
6285172033562,m,0,1
6285172056967,m,0,1
6285172080961,m,-1,3
6285172105220,m,0,2
6285172129020,m,0,1
6285172153265,m,0,2
6285172177184,m,0,2
6285172201308,m,0,2
6285172225344,m,0,1
6285172249059,m,0,3
6285172272976,m,0,2
6285172296978,m,0,1
6285172321039,m,0,2
6285172345435,m,0,3
6285172369558,m,0,2
6285172393231,m,0,2
6285172417364,m,0,2
6285172441323,m,0,2
6285172465045,m,0,2
6285172488949,m,0,2
6285172513305,m,0,3
6285172537117,m,0,1
6285172561095,m,0,3
6285172584954,m,0,2
6285172609102,m,0,2
6285172633311,m,0,2
6285172657054,m,0,2
6285172680974,m,1,3
6285172704999,m,0,1
6285172729129,m,0,2
6285172752968,m,1,3
6285172776999,m,0,1
6285172800982,m,0,3
6285172825586,m,0,2
6285172849334,m,1,2
6285172873744,m,0,2
6285172897087,m,1,2
6285172921023,m,0,2
6285172945221,m,1,2
6285172969808,m,1,2
6285172993491,m,0,2
6285173017172,m,1,2
6285173041458,m,1,2
6285173065489,m,0,2
6285173088963,m,1,2
6285173113058,m,0,1
6285173137036,m,0,2
6285173161244,m,1,2
6285173185799,m,1,3
6285173209043,m,1,1
6285173233075,m,0,2
6285173257346,m,1,2
6285173281114,m,1,2
6285173305081,m,1,1
6285173329015,m,1,2
6285173352925,m,0,2
6285173377167,m,0,2
6285173401279,m,2,1
6285173425358,m,0,2
6285173449124,m,1,2
6285173473355,m,1,1
6285173497474,m,1,1
6285173521079,m,1,2
6285173544977,m,1,2
6285173569283,m,0,2
6285173593349,m,1,1
6285173616964,m,1,1
6285173641220,m,0,2
6285173665449,m,1,2
6285173689053,m,1,1
6285173713075,m,1,1
6285173736992,m,1,2
6285173761036,m,1,1
6285173785147,m,0,2
6285173809246,m,0,1
6285173833336,m,1,1
6285173857872,m,1,1
6285173881451,m,1,2
6285173905354,m,0,1
6285173928966,m,1,2
6285173953008,m,1,1
6285173977110,m,1,0
6285174000988,m,1,1
6285174025290,m,0,2
6285174049041,m,0,1
6285174073510,m,1,1
6285174097164,m,1,1
6285174120956,m,0,1
6285174144971,m,1,0
6285174169008,m,1,1
6285174193127,m,0,1
6285174217342,m,1,1
6285174241446,m,1,1
6285174265035,m,0,1
6285174289387,m,1,1
6285174313464,m,0,1
6285174337232,m,0,0
6285174360967,m,1,0
6285174385177,m,0,1
6285174409184,m,1,0
6285174433018,m,0,1
6285174529884,m,1,1
6285174553104,m,1,1
6285174577146,m,1,1
6285174793336,m,1,1
6285174817237,m,1,1
6285176189035,C2u,0,0
6285176189035,W2u,0,0
6285176809729,m,0,0
6285176833070,m,-1,0
6285176856974,m,-1,0
6285177025302,m,-1,0
6285177049098,m,-1,0
6285177073011,m,0,1
6285177097200,m,-1,0
6285177193748,m,0,1
6285177217437,m,-1,0
6285177313320,m,0,1
6285177337051,m,0,1
6285177361145,m,0,1
6285177505347,m,0,2
6285177529396,m,0,1
6285177553103,m,0,1
6285177577435,m,0,1
6285177601424,m,0,1
6285177625324,m,0,1
6285177648987,m,1,1
6285177672988,m,0,1
6285177697122,m,1,0
6285177769554,m,1,1
6285177793546,m,3,3
6285177817365,m,0,1
6285177841352,m,1,1
6285177865058,m,1,1
6285177889202,m,1,0
6285177913092,m,2,2
6285177937197,m,1,1
6285177961513,m,1,1
6285177985211,m,1,1
6285178011016,m,2,1
6285178032943,m,2,1
6285178057344,m,2,0
6285178080967,m,0,1
6285178104992,m,2,1
6285178129013,m,2,2
6285178153303,m,2,1
6285178177052,m,1,1
6285178201128,m,2,1
6285178225120,m,2,0
6285178249298,m,1,1
6285178273155,m,2,1
6285178296990,m,1,1
6285178320999,m,2,1
6285178345029,m,2,1
6285178368967,m,2,1
6285178393114,m,0,1
6285178417002,m,2,0
6285178441588,m,2,1
6285178465346,m,1,1
6285178489482,m,2,1
6285178513111,m,0,1
6285178537377,m,2,1
6285178561131,m,1,1
6285178585732,m,1,1
6285178609395,m,2,0
6285178633375,m,1,0
6285178656982,m,0,1
6285178681387,m,1,0
6285178704977,m,0,1
6285178777203,m,1,1
6285178921527,m,1,0
6285179161361,m,1,0
6285181156707,s,0,0
6285183505513,m,-3,1
6285183529314,m,-6,1
6285183553443,m,-5,1
6285183601293,m,-3,0
6285183628309,m,-5,1
6285183649135,m,-4,0
6285183673134,m,-5,1
6285183697413,m,-4,1
6285183721259,m,-4,1
6285183745763,m,-5,1
6285183769419,m,-4,1
6285183817474,m,-4,1
6285183841012,m,-3,1
6285183865105,m,-4,1
6285183889299,m,-3,1
6285183913179,m,-3,2
6285183937617,m,-1,1
6285183961607,m,-1,2
6285183985397,m,-2,0
6285184009644,m,-2,1
6285184033412,m,-2,1
6285184057121,m,-2,2
6285184080997,m,-2,1
6285184105045,m,-2,2
6285184129150,m,-1,0
6285184153028,m,-2,2
6285184177428,m,-2,2
6285184201234,m,-2,3
6285184225179,m,-1,1
6285184249000,m,-2,2
6285184272992,m,-2,3
6285184297024,m,-3,2
6285184320989,m,-1,3
6285184345191,m,-2,3
6285184369175,m,-3,2
6285184393166,m,-1,3
6285184417066,m,-3,3
6285184441331,m,-2,3
6285184465657,m,-2,3
6285184489107,m,-3,3
6285184512973,m,-3,4
6285184537139,m,-1,3
6285184561182,m,-4,4
6285184585100,m,-2,2
6285184609272,m,-3,4
6285184633403,m,-3,3
6285184657500,m,-3,4
6285184681018,m,-3,4
6285184705080,m,-3,4
6285184729158,m,-4,3
6285184753365,m,-3,4
6285184777148,m,-5,4
6285184800981,m,-3,3
6285184825096,m,-4,5
6285184849193,m,-4,3
6285184873913,m,-5,5
6285184897007,m,-3,4
6285184920986,m,-4,4
6285184945137,m,-6,4
6285184969522,m,-4,4
6285184993207,m,-4,5
6285185017150,m,-6,4
6285185041355,m,-5,4
6285185065074,m,-5,5
6285185089028,m,-5,5
6285185113045,m,-6,4
6285185137114,m,-5,6
6285185161046,m,-6,4
6285185184987,m,-6,5
6285185209131,m,-6,5
6285185233264,m,-7,5
6285185257172,m,-6,5
6285185281059,m,-7,5
6285185304945,m,-7,6
6285185329377,m,-8,5
6285185353017,m,-8,5
6285185377632,m,-7,5
6285185401217,m,-8,6
6285185425334,m,-8,6
6285185449218,m,-9,5
6285185472952,m,-8,6
6285185497025,m,-8,5
6285185520920,m,-8,6
6285185545175,m,-9,6
6285185569384,m,-9,5
6285185593028,m,-8,6
6285185617098,m,-8,5
6285185641281,m,-9,7
6285185665269,m,-9,5
6285185689227,m,-9,6
6285185713106,m,-9,5
6285185737013,m,-9,5
6285185761847,m,-10,7
6285185785344,m,-8,5
6285185809174,m,-10,6
6285185833437,m,-10,6
6285185857326,m,-9,5
6285185881366,m,-10,6
6285185904913,m,-9,7
6285185928958,m,-11,5
6285185953263,m,-10,6
6285185977053,m,-9,6
6285186001008,m,-11,6
6285186025158,m,-9,6
6285186049317,m,-11,6
6285186073529,m,-10,7
6285186097051,m,-11,6
6285186120994,m,-9,6
6285186144991,m,-11,6
6285186170006,m,-10,6
6285186193288,m,-11,6
6285186217314,m,-10,6
6285186241559,m,-11,6
6285186265358,m,-10,7
6285186289378,m,-11,7
6285186313103,m,-10,6
6285186337307,m,-11,7
