t_ticks,kind,dx,dy
6251428168544,m,4,0
6251428192621,m,3,0
6251428217102,m,4,0
6251428241020,m,4,0
6251428264625,m,4,0
6251428288502,m,3,0
6251428312491,m,4,0
6251428336254,m,4,0
6251428360421,m,3,0
6251428384796,m,4,0
6251428409223,m,3,0
6251428432763,m,4,0
6251428456904,m,3,0
6251428480780,m,4,0
6251428504560,m,3,0
6251428528558,m,3,0
6251428552977,m,4,0
6251428576260,m,2,0
6251428600324,m,4,0
6251428648718,m,2,0
6251428672561,m,4,0
6251428696462,m,2,0
6251428720587,m,3,0
6251428744544,m,3,0
6251428768541,m,2,0
6251428792772,m,3,0
6251428816701,m,3,0
6251428841313,m,2,0
6251428864359,m,3,0
6251428888605,m,2,0
6251428912950,m,2,0
6251428936560,m,3,0
6251428960314,m,2,1
6251428984228,m,1,0
6251429008320,m,2,0
6251429032352,m,2,0
6251429056428,m,2,0
6251429080816,m,1,0
6251429104506,m,2,0
6251429128851,m,2,0
6251429153036,m,1,0
6251429176834,m,1,0
6251429200574,m,1,0
6251429224826,m,1,0
6251429249069,m,1,0
6251429272607,m,1,0
6251429296552,m,1,0
6251429344759,m,1,0
6251429369225,m,1,0
6251429392785,m,0,0
6251429560838,L,0,0
6251429560838,m,1,0
6251430352897,m,0,0
6251430545193,m,0,1
6251430568603,m,-1,0
6251430665209,m,-1,1
6251430712827,m,-1,0
6251431001087,m,-1,0
6251431264959,m,-1,1
6251431288695,m,-1,0
6251431456792,m,0,1
6251431721057,m,0,1
6251431864905,Lu,0,0
6251431912866,m,0,1
6251432081724,m,1,0
6251432128840,m,1,0
6251432225034,m,0,1
6251432248766,m,1,0
6251432272794,m,1,0
6251432296736,m,0,1
6251432392786,m,1,0
6251432416557,m,1,0
6251432440831,m,1,1
6251432464984,m,1,0
6251432536745,m,1,0
6251432560790,m,3,0
6251432584752,m,0,0
6251432608769,m,2,0
6251432633690,m,1,1
6251432656815,m,1,0
6251432680685,m,1,0
6251432705017,m,2,0
6251432728957,m,0,0
6251432752666,m,1,0
6251432777727,m,1,0
6251432800632,m,2,0
6251432824526,m,1,0
6251432848766,m,1,0
6251432872573,m,1,0
6251432896744,m,2,0
6251432920806,m,1,1
6251432945567,m,2,0
6251432968811,m,2,0
6251432992573,m,0,0
6251433016945,m,2,0
6251433040856,m,2,0
6251433064763,m,2,0
6251433089408,m,1,0
6251433112540,m,3,0
6251433136539,m,2,0
6251433160813,m,2,0
6251433184623,m,2,0
6251433208865,m,2,0
6251433232821,m,3,0
6251433256535,m,1,0
6251433280447,m,3,0
6251433304655,m,3,0
6251433328909,m,2,0
6251433352525,m,3,0
6251433377454,m,2,0
6251433400731,m,3,0
6251433425422,m,3,0
6251433448628,m,2,0
6251433473482,m,3,0
6251433496469,m,3,0
6251433520967,m,3,0
6251433544725,m,3,0
6251433568606,m,2,0
6251433592524,m,4,0
6251433616646,m,2,0
6251433640598,m,4,0
6251433665616,m,3,0
6251433688876,m,3,0
6251433712975,m,4,0
6251433737434,m,2,0
6251433761073,m,4,0
6251433784656,m,3,0
6251433808424,m,3,0
6251433832433,m,3,0
6251433856993,m,3,-1
6251433881012,m,3,0
6251433904578,m,4,0
6251433928453,m,3,0
6251433952822,m,3,0
6251433976602,m,4,0
6251434000792,m,3,-1
6251434025257,m,3,0
6251434048768,m,3,0
6251434073640,m,4,0
6251434097998,m,2,0
6251434120402,m,4,0
6251434144531,m,3,0
6251434168460,m,4,0
6251434192666,m,2,-1
6251434216946,m,4,0
6251434240663,m,3,0
6251434264415,m,3,0
6251434288553,m,4,0
6251434312441,m,3,0
6251434336737,m,4,0
6251434360747,m,2,0
6251434385455,m,4,-1
6251434408639,m,3,0
6251434432719,m,3,0
6251434456716,m,3,0
6251434480511,m,3,0
6251434504762,m,3,0
6251434529006,m,3,0
6251434552491,m,4,0
6251434576880,m,2,0
6251434600444,m,3,0
6251434624581,m,3,0
6251434648806,m,3,0
6251434672497,m,3,0
6251434697028,m,2,0
6251434720515,m,3,0
6251434744496,m,2,0
6251434768409,m,3,-1
6251434792684,m,3,0
6251434817486,m,1,0
6251434840459,m,3,0
6251434864547,m,2,0
6251434888565,m,2,0
6251434912411,m,2,0
6251434936555,m,2,0
6251434960672,m,2,0
6251434984412,m,1,0
6251435008588,m,2,0
6251435032369,m,1,0
6251435056576,m,2,0
6251435081723,m,2,0
6251435104838,m,0,0
6251435128754,m,1,0
6251435200866,m,2,0
6251435224454,m,2,0
6251435248712,m,1,0
6251435320716,m,1,0
6251435344649,m,0,0
6251435464933,m,1,0
6251435801823,m,0,0
6251435849198,m,0,0
6251435897610,m,-1,0
6251435920660,m,-1,0
6251435944568,m,-1,0
6251435968513,m,-1,0
6251435992599,m,-1,0
6251436018174,m,-2,0
6251436040514,m,-1,0
6251436064689,m,-2,0
6251436088615,m,-2,0
6251436112469,m,-2,0
6251436136709,m,-2,0
6251436160929,m,-2,0
6251436184696,m,-3,0
6251436208959,m,-3,0
6251436232821,m,-3,0
6251436256546,m,-3,0
6251436280849,m,-4,0
6251436304845,m,-3,0
6251436329273,m,-4,0
6251436352835,m,-3,0
6251436376790,m,-5,0
6251436400745,m,-4,0
6251436425530,m,-4,0
6251436448890,m,-5,0
6251436472871,m,-4,0
6251436496656,m,-4,0
6251436520955,m,-6,0
6251436544773,m,-5,0
6251436568738,m,-4,0
6251436592801,m,-6,0
6251436617482,m,-5,0
6251436640877,m,-5,0
6251436665420,m,-6,0
6251436688827,m,-5,-1
6251436713808,m,-7,0
6251436736569,m,-5,0
6251436760707,m,-6,0
6251436784948,m,-6,0
6251436808729,m,-5,0
6251436832751,m,-7,0
6251436856920,m,-6,0
6251436880377,m,-7,0
6251436904925,m,-6,-1
6251436928858,m,-7,0
6251436952793,m,-6,0
6251436976881,m,-7,0
6251437000634,m,-7,0
6251437024662,m,-6,-1
6251437048728,m,-8,0
6251437072545,m,-7,0
6251437096531,m,-7,0
6251437120304,m,-7,0
6251437144555,m,-8,-1
6251437168607,m,-7,0
6251437192683,m,-8,0
6251437216785,m,-7,0
6251437240473,m,-7,-1
6251437264508,m,-8,0
6251437288530,m,-8,0
6251437312550,m,-8,-1
6251437336449,m,-9,0
6251437360402,m,-8,0
6251437384911,m,-8,0
6251437408879,m,-8,0
6251437432731,m,-8,-1
6251437456819,m,-8,0
6251437480697,m,-9,0
6251437504637,m,-8,-1
6251437528726,m,-8,0
6251437552945,m,-8,0
6251437576784,m,-8,-1
6251437600536,m,-9,0
6251437624529,m,-8,0
6251437648451,m,-8,-1
6251437672518,m,-8,0
6251437696428,m,-7,0
6251437720620,m,-8,0
6251437744942,m,-8,0
6251437768645,m,-8,-1
6251437792727,m,-7,0
6251437816835,m,-8,0
6251437841365,m,-7,0
6251437864938,m,-7,0
6251437889381,m,-7,0
6251437912751,m,-7,0
6251437937625,m,-7,0
6251437960601,m,-6,0
6251437984373,m,-6,0
6251438008568,m,-6,0
6251438032438,m,-6,0
6251438056496,m,-7,0
6251438080958,m,-6,0
6251438104805,m,-5,0
6251438128827,m,-5,0
6251438152677,m,-5,0
6251438177032,m,-6,0
6251438200906,m,-5,0
6251438224595,m,-5,0
6251438248806,m,-5,0
6251438272778,m,-4,0
6251438296783,m,-4,0
6251438320508,m,-5,1
6251438344706,m,-4,0
6251438368628,m,-4,0
6251438392465,m,-4,0
6251438416896,m,-3,1
6251438440859,m,-4,0
6251438464810,m,-3,0
6251438488962,m,-3,0
6251438512912,m,-3,1
6251438536650,m,-2,0
6251438560631,m,-3,0
6251438585002,m,-3,0
6251438608895,m,-2,1
6251438632700,m,-2,0
6251438656637,m,-2,0
6251438682104,m,-1,0
6251438705121,m,-2,0
6251438728512,m,-2,0
6251438752600,m,-2,0
6251438776511,m,-1,0
6251438800534,m,0,0
6251438824525,m,-1,1
6251438848544,m,-1,0
6251438872614,m,-1,0
6251438921113,m,-1,0
6251439231687,a,0,0
6251439448857,m,0,0
6251439545094,m,1,0
6251439617158,m,1,0
6251439640510,m,1,0
6251439664764,m,0,0
6251439688811,m,1,0
6251439712891,m,1,0
6251439784946,m,1,0
6251439809279,m,2,0
6251439832751,m,1,0
6251439857362,m,1,0
6251439880480,m,0,0
6251439904566,m,1,0
6251439928696,m,1,0
6251439952471,m,1,0
6251439976510,m,1,0
6251440001197,m,1,0
6251440072762,m,2,0
6251440096765,m,1,-1
6251440120694,m,1,0
6251440144894,m,1,0
6251440168893,m,1,0
6251440192797,m,1,0
6251440216817,m,1,0
6251440264639,m,1,0
6251440361124,m,0,-1
6251440384938,m,1,0
6251440625534,m,1,0
6251441232377,a,0,0
6251443230440,a,0,0
6251444416881,m,1,0
6251444440859,m,1,-1
6251444584995,m,2,0
6251444608821,m,1,0
6251444633398,m,1,0
6251444704801,m,1,-1
6251444728972,m,3,0
6251444753015,m,1,0
6251444777212,m,1,0
6251444800539,m,1,0
6251444824869,m,1,-1
6251444848485,m,2,0
6251444872822,m,1,0
6251444896949,m,2,0
6251444920688,m,1,0
6251444944526,m,2,0
6251444968745,m,2,-1
6251444992737,m,2,0
6251445016692,m,1,0
6251445040721,m,2,0
6251445064518,m,3,0
6251445089724,m,1,0
6251445112716,m,3,-1
6251445136638,m,3,0
6251445160705,m,2,0
6251445184702,m,2,0
6251445208850,m,3,0
6251445232514,m,2,0
6251445234998,a,0,0
6251445256800,m,4,0
6251445280865,m,2,0
6251445304962,m,4,0
6251445328581,m,3,0
6251445352724,m,3,0
6251445376615,m,4,-1
6251445400579,m,3,0
6251445424923,m,4,0
6251445448574,m,3,0
6251445472597,m,4,-1
6251445497146,m,4,0
6251445520837,m,4,0
6251445544446,m,5,-1
6251445568558,m,4,0
6251445592678,m,4,0
6251445616524,m,6,-1
6251445640570,m,4,0
6251445664711,m,5,0
6251445688942,m,6,0
6251445691496,d,0,0
6251445712783,m,5,-1
6251445736885,m,5,0
6251445760762,m,6,0
6251445784574,m,5,0
6251445808625,m,7,-1
6251445832747,m,6,0
6251445856618,m,6,0
6251445880529,m,7,0
6251445904661,m,6,-1
6251445907402,Au,0,0
6251445928530,m,7,0
6251445952483,m,7,0
6251445977613,m,7,0
6251446000859,m,7,0
6251446024666,m,7,0
6251446049980,m,8,0
6251446072843,m,7,0
6251446096425,m,8,0
6251446120642,m,8,0
6251446145292,m,7,-1
6251446168948,m,8,0
6251446193030,m,9,0
6251446216443,m,8,0
6251446240622,m,8,0
6251446264469,m,9,0
6251446288716,m,7,0
6251446312938,m,9,0
6251446337109,m,9,0
6251446361224,m,9,-1
6251446384568,m,8,0
6251446408644,m,9,0
6251446433688,m,9,0
6251446457333,m,9,0
6251446480365,m,8,0
6251446504446,m,9,0
6251446528567,m,9,0
6251446552461,m,9,0
6251446576689,m,8,0
6251446601631,m,9,0
6251446624648,m,9,0
6251446648410,m,9,0
6251446672463,m,8,0
6251446696760,m,9,0
6251446720598,m,9,0
6251446744659,m,9,0
6251446768921,m,8,0
6251446792877,m,8,1
6251446816778,m,9,0
6251446841543,m,8,0
6251446864618,m,8,0
6251446888862,m,8,0
6251446913065,m,8,0
6251446936617,m,7,1
6251446960613,m,8,0
6251446984422,m,8,1
6251447008570,m,7,0
6251447032539,m,8,1
6251447056512,m,7,0
6251447080458,m,7,1
6251447104450,m,6,0
6251447128705,m,7,1
6251447152820,m,6,0
6251447176567,m,7,1
6251447200924,m,6,1
6251447224673,m,6,0
6251447248453,m,6,0
6251447272604,m,5,1
6251447296804,m,5,0
6251447320490,m,5,1
6251447344399,m,4,1
6251447368513,m,4,1
6251447392722,m,5,0
6251447416459,m,3,1
6251447440599,m,4,1
6251447464785,m,3,0
6251447488382,m,3,1
6251447512459,m,3,0
6251447536634,m,2,1
6251447560617,m,2,0
6251447584564,m,2,1
6251447608694,m,1,1
6251447633612,m,1,0
6251447656647,m,1,1
6251447681379,m,1,0
6251447776754,m,0,1
6251447800543,m,1,0
6251447872904,L,0,0
6251448017439,m,0,1
6251448161226,m,-2,1
6251448184755,m,-1,0
6251448208518,m,-2,0
6251448232754,m,-1,1
6251448256520,m,-2,0
6251448280732,m,-1,0
6251448304845,m,-1,1
6251448328616,m,-2,0
6251448352780,m,-2,1
6251448376587,m,-2,0
6251448400395,m,-2,1
6251448424848,m,-3,0
6251448448711,m,-2,0
6251448472409,m,-2,0
6251448496511,m,-3,1
6251448520539,m,-3,0
6251448544582,m,-3,0
6251448568494,m,-3,0
6251448592606,m,-2,0
6251448616756,m,-4,1
6251448641888,m,-3,0
6251448664733,m,-3,0
6251448688743,m,-3,0
6251448712436,m,-4,0
6251448736728,m,-3,0
6251448760699,m,-3,0
6251448785125,m,-4,0
6251448808564,m,-3,0
6251448832606,m,-4,0
6251448856493,m,-3,0
6251448880428,m,-4,0
6251448904615,m,-3,0
6251448928486,m,-3,0
6251448952353,m,-3,0
6251448976521,m,-3,0
6251449001112,m,-3,0
6251449026286,m,-3,0
6251449048592,m,-3,0
6251449072935,m,-2,0
6251449096949,m,-3,0
6251449120439,m,-2,0
6251449144737,m,-3,0
6251449169033,m,-3,0
6251449192856,m,-1,0
6251449216393,m,-3,0
6251449240401,m,-2,0
6251449264520,m,-2,0
6251449288725,m,-1,0
6251449312559,m,-2,0
6251449337357,m,-2,0
6251449360410,m,-1,0
6251449384981,m,-1,0
6251449408893,m,-1,-1
6251449433017,m,-1,0
6251449456356,m,-1,0
6251449480537,m,-1,0
6251449504824,m,-1,0
6251449528415,m,-1,0
6251449552490,m,-1,0
6251449576459,m,0,0
6251449697385,m,-1,-1
6251449817326,m,-2,0
6251449912751,m,-1,0
6251449936606,m,-1,0
6251450128827,m,-1,0
6251450153594,m,0,-1
6251450320907,m,-1,0
6251450344680,m,0,0
6251450368508,m,-1,0
6251450417466,Lu,0,0
6251450464796,m,-1,0
6251450488800,m,-1,0
6251450585012,m,-2,0
6251450680961,m,-2,0
6251450704436,m,0,-1
6251450728478,m,-1,0
6251450752352,m,-1,0
6251450824507,m,-1,0
6251450848974,m,-3,0
6251450872679,m,-1,0
6251450896379,m,0,0
6251450921615,m,-1,0
6251450944602,m,-2,0
6251450968398,m,-1,0
6251450992694,m,-1,-1
6251451016435,m,-2,0
6251451040393,m,0,0
6251451064376,m,-1,0
6251451088506,m,-2,0
6251451112477,m,-1,0
6251451136485,m,-2,0
6251451161369,m,-1,0
6251451185210,m,-1,0
6251451208447,m,-2,0
6251451232766,m,-2,0
6251451256678,m,-1,0
6251451280566,m,-1,0
6251451305053,m,-2,0
6251451328522,m,-2,0
6251451352708,m,-2,-1
6251451376913,m,-1,0
6251451400454,m,-2,0
6251451424436,m,-2,0
6251451448478,m,-2,0
6251451472359,m,-1,0
6251451496472,m,-2,-1
6251451520470,m,-2,0
6251451544840,m,-3,0
6251451569176,m,-1,0
6251451592446,m,-2,-1
6251451616534,m,-3,0
6251451640978,m,-1,0
6251451664721,m,-3,0
6251451688392,m,-2,0
6251451712579,m,-2,-1
6251451736774,m,-3,0
6251451760461,m,-2,0
6251451784400,m,-2,0
6251451808420,m,-3,-1
6251451832552,m,-3,0
6251451856433,m,-1,0
6251451880545,m,-3,0
6251451905092,m,-3,-1
6251451928503,m,-2,0
6251451952361,m,-3,0
6251451976997,m,-3,0
6251452000397,m,-3,-1
6251452024675,m,-3,0
6251452048378,m,-2,0
6251452072459,m,-3,0
6251452096893,m,-3,0
6251452120475,m,-3,0
6251452144423,m,-3,-1
6251452169180,m,-2,0
6251452192460,m,-3,0
6251452216400,m,-3,-1
6251452240405,m,-3,0
6251452264493,m,-4,0
6251452288606,m,-2,-1
6251452312771,m,-4,0
6251452336389,m,-2,0
6251452360610,m,-4,-1
6251452384856,m,-2,0
6251452408492,m,-4,-1
6251452432666,m,-3,0
6251452456868,m,-3,-1
6251452480975,m,-3,0
6251452504970,m,-3,0
6251452528653,m,-4,-1
6251452552614,m,-2,0
6251452576424,m,-4,0
6251452600419,m,-2,0
6251452624604,m,-4,0
6251452648366,m,-3,-1
6251452672568,m,-3,0
6251452696680,m,-4,-1
6251452720413,m,-3,0
6251452744489,m,-3,0
6251452768774,m,-3,-1
6251452792431,m,-4,0
6251452817245,m,-2,-1
6251452840603,m,-4,0
6251452864414,m,-3,0
6251452888440,m,-4,-1
6251452912516,m,-3,0
6251452936380,m,-4,-1
6251452960433,m,-3,0
6251452984361,m,-3,0
6251453008682,m,-3,-1
6251453032418,m,-4,0
6251453056587,m,-3,0
6251453081097,m,-4,0
6251453104351,m,-3,0
6251453128490,m,-4,0
6251453152934,m,-3,0
6251453176484,m,-4,-1
6251453200638,m,-3,0
6251453224669,m,-3,0
6251453248815,m,-4,0
6251453272297,m,-3,0
6251453296370,m,-4,0
6251453321659,m,-3,0
6251453344951,m,-3,-1
6251453368508,m,-3,0
6251453392798,m,-4,0
6251453416409,m,-3,0
6251453440496,m,-3,0
6251453464840,m,-3,0
6251453488391,m,-4,0
6251453512522,m,-2,0
6251453537213,m,-4,0
6251453560744,m,-3,0
6251453584621,m,-3,0
6251453608992,m,-4,0
6251453632639,m,-2,0
6251453656495,m,-3,0
6251453680457,m,-3,0
6251453704517,m,-3,0
6251453728463,m,-3,0
6251453752931,m,-3,0
6251453776509,m,-3,0
6251453800389,m,-3,0
6251453824525,m,-3,0
6251453848373,m,-2,0
6251453872712,m,-4,0
6251453896818,m,-3,0
6251453920534,m,-2,0
6251453945293,m,-3,0
6251453968888,m,-2,0
6251453992958,m,-3,0
6251454016529,m,-3,1
6251454040516,m,-2,0
6251454064397,m,-3,0
6251454088825,m,-3,0
6251454112363,m,-2,0
6251454136581,m,-3,0
6251454160383,m,-2,0
6251454184589,m,-3,0
6251454208864,m,-2,0
6251454232470,m,-2,0
6251454256835,m,-3,1
6251454280803,m,-2,0
6251454304423,m,-2,0
6251454328562,m,-3,0
6251454352725,m,-2,1
6251454376468,m,-2,0
6251454400439,m,-2,0
6251454424483,m,-3,0
6251454448533,m,-2,1
6251454472295,m,-2,0
6251454496451,m,-2,0
6251454520665,m,-3,0
6251454544492,m,-1,1
6251454568447,m,-3,0
6251454592742,m,-2,0
6251454618164,m,-1,0
6251454640686,m,-2,1
6251454664663,m,-2,0
6251454688687,m,-2,0
6251454712929,m,-2,0
6251454736722,m,-2,0
6251454760734,m,-2,1
6251454785545,m,-2,0
6251454808449,m,-1,0
6251454832711,m,-2,0
6251454856605,m,-2,0
6251454881157,m,-1,0
6251454904667,m,-1,0
6251454928808,m,-2,0
6251454952813,m,-1,0
6251454976606,m,-2,0
6251455000676,m,-1,1
6251455024472,m,-1,0
6251455048493,m,-1,0
6251455072779,m,-1,0
6251455096779,m,-1,0
6251455120523,m,-2,0
6251455144578,m,-1,0
6251455168441,m,-1,0
6251455241457,m,0,0
6251455312586,m,-3,0
6251455336526,m,-2,0
6251455360445,m,-1,0
6251455408830,m,-1,0
6251455505915,m,0,0
6251455528436,m,-2,0
6251455648813,m,-1,0
6251455672425,m,-1,0
6251455986125,m,-1,0
6251456008917,m,-1,0
6251457708479,d,0,0
6251459712281,d,0,0
6251460280881,m,-1,0
6251460595885,Du,0,0
6251461027841,a,0,0
6251461673663,m,0,0
6251461696537,m,2,0
6251461720709,m,1,0
6251461744679,m,1,0
6251461817646,m,1,0
6251461840503,m,3,0
6251461864510,m,1,0
6251461888586,m,2,0
6251461912543,m,2,0
6251461936521,m,1,0
6251461960853,m,2,0
6251461984427,m,3,0
6251462008553,m,1,0
6251462033412,m,3,0
6251462056638,m,3,1
6251462080393,m,2,0
6251462104865,m,3,0
6251462128653,m,3,1
6251462152758,m,3,0
6251462177427,m,4,1
6251462200508,m,3,0
6251462224450,m,4,1
6251462248702,m,3,0
6251462272465,m,4,1
6251462296704,m,4,0
6251462320494,m,4,1
6251462344613,m,5,0
6251462368596,m,4,1
6251462392619,m,4,0
6251462416394,m,5,0
6251462440501,m,4,1
6251462464594,m,5,0
6251462488476,m,5,1
6251462513797,m,4,0
6251462537140,m,5,1
6251462560705,m,5,0
6251462585858,m,5,1
6251462608775,m,5,1
6251462632538,m,5,0
6251462656358,m,5,1
6251462680592,m,5,1
6251462704581,m,5,0
6251462728427,m,5,0
6251462753866,m,5,0
6251462776491,m,5,1
6251462800535,m,6,1
6251462824783,m,4,0
6251462848509,m,5,1
6251462872596,m,5,0
6251462896783,m,5,1
6251462920559,m,5,1
6251462944832,m,4,0
6251462968656,m,6,1
6251462992500,m,4,1
6251463016455,m,4,0
6251463040478,m,5,0
6251463064745,m,4,0
6251463088511,m,5,1
6251463112904,m,4,1
6251463136576,m,4,0
6251463160412,m,4,1
6251463184769,m,4,0
6251463208442,m,4,1
6251463232500,m,4,0
6251463256735,m,4,1
6251463280462,m,3,0
6251463304659,m,4,1
6251463328829,m,3,0
6251463352423,m,3,0
6251463376666,m,3,1
6251463400489,m,3,0
6251463425295,m,3,0
6251463448593,m,3,0
6251463472749,m,3,0
6251463496902,m,2,1
6251463520626,m,3,0
6251463544826,m,2,0
6251463568567,m,2,1
6251463593353,m,3,0
6251463616616,m,2,0
6251463640952,m,1,1
6251463664537,m,2,0
6251463688702,m,2,0
6251463712592,m,2,0
6251463736448,m,1,0
6251463760914,m,1,0
6251463784754,m,2,1
6251463808463,m,1,0
6251463832504,m,1,0
6251463856715,m,1,0
6251463880414,m,0,0
6251463904515,m,1,0
6251463928525,L,0,0
6251463928525,m,1,0
6251464024766,m,1,0
6251464048445,m,1,0
6251465249104,m,0,0
6251465848987,Lu,0,0
6251465992986,m,0,1
6251466304913,m,-1,1
6251466329091,m,-1,1
6251466352702,m,-1,0
6251466400726,m,0,0
6251466472810,m,-1,0
6251466496432,m,-2,1
6251466520681,m,0,1
6251466593001,m,-1,0
6251466616623,m,-2,1
6251466640614,m,-1,0
6251466664464,m,0,0
6251466712724,m,-1,0
6251466736951,m,-1,0
6251466808662,m,-1,0
6251466832618,m,-1,0
6251466856450,m,-1,0
6251466880765,m,-1,0
6251466904738,m,0,1
6251467000802,m,-1,0
6251467024827,m,-1,0
6251467120845,m,-1,0
6251467192739,m,-1,0
6251467216512,m,-1,0
6251467240548,m,-1,0
6251467337338,m,-1,0
6251467360542,m,-1,0
6251467456769,m,-2,0
6251467505422,m,-1,0
6251467600458,m,-1,0
6251467624676,m,-2,0
6251467672756,m,-1,0
6251467768899,m,0,0
6251467793298,m,-2,-1
6251467840762,m,-1,0
6251467865849,m,-1,0
6251467936746,m,-1,-1
6251467960796,m,-2,0
6251467984490,m,0,0
6251468008647,m,-1,-1
6251468033304,m,-1,0
6251468056584,m,-1,0
6251468080467,m,-1,0
6251468105118,m,-1,0
6251468128790,m,-2,0
6251468152596,m,0,-1
6251468177205,m,-1,0
6251468200444,m,-1,0
6251468224905,m,-2,-1
6251468248582,m,-1,0
6251468272493,m,-2,0
6251468296421,m,0,-1
6251468320660,m,-2,0
6251468344987,m,-1,0
6251468368722,m,-2,-1
6251468393230,m,-2,0
6251468416560,m,-1,0
6251468440524,m,-2,-1
6251468464699,m,-2,0
6251468488491,m,-1,-1
6251468512620,m,-1,0
6251468536589,m,-2,0
6251468560434,m,-3,-1
6251468584550,m,-2,0
6251468608849,m,-1,0
6251468632389,m,-2,0
6251468656699,m,-3,-1
6251468681509,m,-1,0
6251468704653,m,-2,-1
6251468728445,m,-3,0
6251468752491,m,-2,0
6251468776640,m,-2,-1
6251468800632,m,-3,0
6251468824565,m,-2,-1
6251468848897,m,-2,0
6251468872472,m,-3,-1
6251468896680,m,-2,0
6251468920558,m,-2,0
6251468944567,m,-3,-1
6251468968778,m,-2,0
6251468992424,m,-2,0
6251469016573,m,-3,-1
6251469040587,m,-2,0
6251469064812,m,-2,0
6251469088460,m,-3,0
6251469112591,m,-2,0
6251469136479,m,-2,0
6251469160439,m,-3,0
6251469184665,m,-2,0
6251469208633,m,-2,-1
6251469232485,m,-2,0
6251469256935,m,-2,0
6251469280729,m,-1,0
6251469304443,m,-3,0
6251469328576,m,-2,0
6251469352687,m,-2,0
6251469376425,m,-1,0
6251469400342,m,-1,-1
6251469425369,m,-2,0
6251469448471,m,-2,0
6251469472373,m,-1,0
6251469496835,m,-1,0
6251469520730,m,-2,0
6251469544455,m,-1,0
6251469568848,m,-1,0
6251469592526,m,-2,0
6251469617586,m,0,0
6251469640833,m,-1,0
6251469665056,m,-1,0
6251469688977,m,-2,0
6251469712539,m,-1,0
6251469736648,m,-1,0
6251469809172,m,-1,0
6251469832517,m,-1,0
6251469856431,m,-1,0
6251469928636,m,-1,0
6251469952500,m,-1,0
6251469976774,m,-1,0
6251470024560,m,-1,0
6251470144719,m,-1,0
6251470601217,m,0,0
6251471875821,d,0,0
6251472449042,m,0,0
6251472472786,m,0,-1
6251472547904,Au,0,0
6251472592749,m,0,0
6251472713208,m,1,0
6251472810030,m,1,0
6251472977828,m,1,0
6251473000736,m,1,0
6251473097005,m,1,-1
6251473169222,m,1,0
6251473192459,m,0,0
6251473216855,m,1,0
6251473264732,m,1,0
6251473361497,m,1,0
6251473384770,m,1,0
6251473480752,m,1,-1
6251473504454,m,1,0
6251473552688,m,1,0
6251473600864,m,0,0
6251473648926,m,1,0
6251473792885,m,2,0
6251473816569,m,2,-1
6251473912910,m,2,0
6251473936549,m,0,0
6251473984765,m,1,0
6251474008686,m,1,0
6251474032484,m,1,0
6251474081052,m,1,0
6251474104449,m,1,-1
6251474129543,m,1,0
6251474152606,m,1,0
6251474224815,m,0,0
6251474296745,m,3,0
6251474321453,m,3,0
6251474392899,m,1,0
6251474416580,m,3,0
6251474441525,m,1,0
6251474464574,m,1,0
6251474488612,m,2,0
6251474512854,m,0,0
6251474536734,m,2,0
6251474561049,m,1,0
6251474585288,m,2,-1
6251474608676,m,2,0
6251474632475,m,1,0
6251474656531,m,1,0
6251474680646,m,2,0
6251474704470,m,2,0
6251474728536,m,1,0
6251474752649,m,2,0
6251474776458,m,2,0
6251474801192,m,3,0
6251474824742,m,1,0
6251474848570,m,2,0
6251474873411,m,3,0
6251474896704,m,1,-1
6251474920468,m,3,0
6251474944954,m,3,0
6251474968506,m,1,0
6251474992478,m,3,0
6251475016715,m,3,0
6251475040523,m,2,0
6251475064570,m,3,0
6251475089010,m,3,0
6251475112538,m,2,0
6251475136459,m,4,0
6251475160458,m,2,0
6251475184495,m,4,0
6251475208382,m,2,-1
6251475232883,m,4,0
6251475256548,m,3,0
6251475280893,m,4,0
6251475305080,m,3,0
6251475328406,m,4,0
6251475352701,m,3,0
6251475376475,m,4,0
6251475400432,m,4,0
6251475424867,m,5,0
6251475448448,m,3,-1
6251475473218,m,5,0
6251475496758,m,4,0
6251475520766,m,4,0
6251475544825,m,5,0
6251475568727,m,5,0
6251475593001,m,4,0
6251475616767,m,6,0
6251475641008,m,4,0
6251475664510,m,5,-1
6251475688538,m,5,0
6251475712786,m,6,0
6251475736934,m,5,0
6251475760523,m,5,0
6251475784629,m,5,0
6251475808489,m,6,0
6251475832607,m,5,0
6251475856822,m,6,0
6251475880367,m,5,-1
6251475904529,m,6,0
6251475928618,m,6,0
6251475952812,m,5,0
6251475976733,m,6,0
6251476000705,m,5,0
6251476025395,m,6,0
6251476048471,m,5,-1
6251476073439,m,6,0
6251476096743,m,5,0
6251476120885,m,5,0
6251476144429,m,6,0
6251476168885,m,5,0
