t_ns,kind,dx,dy
150124299343700,m,-16,0
150124307412000,m,-15,0
150124314395100,m,-16,0
150124323360400,m,-25,2
150124330561100,Du,0,0
150124331295700,m,-23,2
150124339360400,m,-24,4
150124347350100,m,-26,5
150124355353300,m,-29,7
150124363338200,m,-32,7
150124371348000,m,-37,9
150124379503000,m,-42,10
150124387330300,m,-48,10
150124395357700,m,-56,9
150124403326400,m,-62,9
150124411451300,m,-71,7
150124419352300,m,-78,8
150124427366100,m,-84,8
150124435342500,m,-95,8
150124456433600,m,-50,4
150124511516200,m,-12,0
150124514482100,m,0,-1
150124514562300,m,-1,1
150124515278700,m,-5,1
150124530419000,m,3,5
150124530609000,m,-3,4
150124531310200,m,-11,-4
150124546350900,m,-160,-2
150124553412300,m,-73,-2
150124562358000,m,-91,-6
150124570339100,m,-84,-8
150124578345300,m,-82,-9
150124586338000,m,-74,-11
150124594345700,m,-66,-10
150124602349800,m,-57,-11
150124610332800,m,-45,-10
150124618399400,m,-25,-7
150124626331400,m,-18,-8
150124634345700,m,-12,-5
150124643473900,m,-5,-4
150124659388000,m,-2,-3
150124673392400,m,0,-1
150124718419900,m,1,0
150124743633900,w,0,0
150124941399400,m,1,0
150125025384500,m,0,-1
150125035648700,d,0,0
150125160473200,m,0,1
150125166544400,Du,0,0
150125171385100,m,0,2
150125186532800,m,-1,1
150125186611000,m,1,0
150125190369100,m,2,0
150125204390400,m,8,-3
150125209383600,m,1,-1
150125222509700,m,8,-6
150125420590000,d,0,0
150125460447100,m,1,0
150125476403600,m,3,0
150125479376400,m,1,-1
150125489519200,m,0,-1
150125506399300,m,0,-1
150125523397000,m,0,-2
150125550396800,m,0,-1
150125580578200,Du,0,0
150125900625600,d,0,0
150126022579200,Du,0,0
150126229395100,m,1,0
150126240421700,m,0,-1
150126255477400,m,2,0
150126263444200,m,1,-1
150126280400000,m,7,-1
150126285335100,m,4,-4
150126336624500,m,0,-1
150126379571300,d,0,0
150126501555100,Du,0,0
150126590390800,m,-1,-1
150126601375300,m,-1,-1
150126615511400,m,-3,-1
150126621523400,m,-2,-1
150126629456500,m,-3,-2
150126642652600,Wu,0,0
150126643342300,m,0,-1
150127208442700,m,0,-1
150127520399000,m,0,-1
150127568409400,m,0,-1
150127659446300,m,0,-1
150127703441500,m,-1,0
150128139415100,m,1,0
150128153546700,m,3,0
150128163393600,m,4,-1
150128168353900,m,3,-1
150128177359700,m,6,0
150128184396900,m,11,-2
150128192320800,m,15,-2
150128200359700,m,22,-2
150128208415200,m,31,-3
150128216323300,m,38,-2
150128224354600,m,60,-2
150128232331800,m,82,-1
150128240347400,m,109,0
150128248385600,m,136,0
150128256535500,m,164,3
150128264358100,m,192,2
150128272364500,m,223,4
150128280331200,m,251,4
150128288411600,m,280,5
150128296409300,m,307,3
150128304342800,m,330,5
150128312369100,m,351,4
150128319399200,m,319,2
150128328367400,m,420,0
150128336317200,m,377,-2
150128343555800,m,329,-2
150128352377800,m,414,-6
150128360620000,m,356,-5
150128368391800,m,337,-6
150128376331800,m,313,-6
150128384386200,m,285,-3
150128392390900,m,252,-2
150128400365200,m,217,0
150128408367700,m,179,1
150128415435300,m,126,4
150128424347700,m,120,11
150128432348400,m,66,13
150128440364300,m,32,18
150128447397000,m,3,14
150128447487500,m,-1,2
150128448296200,m,-1,2
150128457368700,m,-21,17
150128457673900,m,3,1
150128467393500,m,1,0
150128560550600,d,0,0
150128692730500,w,0,0
150128722398300,m,2,0
150128731334500,m,21,-1
150128739335700,m,29,-1
150128747404000,m,41,2
150128755335600,m,50,5
150128763342800,m,55,7
150128771351500,m,63,6
150128779345900,m,54,7
150128787353500,m,59,9
150128795344000,m,67,11
150128803385100,m,65,10
150128811351100,m,64,10
150128819387800,m,60,7
150128827409100,m,58,6
150128835339100,m,54,5
150128843489100,m,51,3
150128850436000,m,42,1
150128859343800,m,50,1
150128867430400,m,40,0
150128875367400,m,34,-2
150128883335300,m,28,-4
150128890371100,m,20,-4
150128899338700,m,18,-6
150128907356700,m,10,-5
150128915363900,m,7,-7
150128925377900,m,3,-6
150128932372400,m,1,-4
150128939347400,m,0,-5
150128947434100,m,0,-3
150128959393800,m,0,-4
150128963379900,m,0,-2
150128973392400,m,0,-2
150128980386200,m,0,-1
150128990422100,m,0,-1
150129038568300,m,1,0
150129046394600,m,1,0
150129062394400,m,1,0
150129071396700,m,2,1
150129079454500,m,1,0
150129092396800,m,5,1
150129100425100,m,4,1
150129112425000,m,6,1
150129119416800,m,4,1
150129126393500,m,4,0
150129133384300,m,4,1
150129139376600,m,4,0
150129149357000,m,6,0
150129155387600,m,4,0
150129164369900,m,7,0
150129171369200,m,5,1
150129179371300,m,5,0
150129187385500,m,6,1
150129196370600,m,4,2
150129203366300,m,2,0
150129215395600,m,2,1
150129240404800,m,1,2
150129247388500,m,0,1
150129261388100,m,-1,2
150129277413400,m,-2,3
150129283377000,m,-1,1
150129294405400,m,-3,3
150129301407700,m,-2,0
150129310338100,m,-5,2
150129318359200,m,-4,2
150129327355400,m,-5,2
150129335375800,m,-4,1
150129341382100,m,-5,2
150129350344600,m,-5,2
150129359419700,m,-4,1
150129366382400,m,-3,2
150129380388800,m,-5,3
150129382270100,m,-1,1
150129392363900,m,-2,1
150129397395900,m,-2,1
150129406363800,m,-2,2
150129415415700,m,-1,1
150129429408000,m,-4,3
150129437404800,m,-1,0
150129449440000,m,-3,2
150129459390100,m,-2,2
150129463372400,m,-1,1
150129472402400,m,-2,1
150129481391100,m,-2,2
150129486398200,m,-2,1
150129498389400,m,-3,2
150129502370200,m,-1,1
150129518434500,m,-5,2
150129524442700,m,-1,1
150129539408400,m,-5,3
150129545477400,m,-2,1
150129554458900,m,-3,1
150129561412300,m,-2,2
150129569340400,m,-4,2
150129580392700,m,-3,1
150129585357300,m,-3,1
150129594364200,m,-5,2
150129601460200,m,-2,1
150129611390300,m,-5,2
150129621410600,m,-4,1
150129628369800,m,-3,1
150129635347300,m,-3,1
150129645382600,m,-3,2
150129651364800,m,-3,0
150129659374400,m,-3,1
150129667270400,m,-3,1
150129677388300,m,-3,1
150129683391600,m,-4,0
150129691374600,m,-4,1
150129698384700,m,-4,1
150129707347300,m,-5,0
150129714445400,m,-4,0
150129723345700,m,-6,1
150129731318400,m,-6,0
150129739347800,m,-6,1
150129747392100,m,-7,0
150129755382000,m,-7,0
150129763353000,m,-6,0
150129771377600,m,-10,0
150129779345600,m,-8,0
150129787342700,m,-9,0
150129795338700,m,-10,-1
150129803341600,m,-10,-1
150129811345800,m,-11,-1
150129819364500,m,-10,-1
150129827354600,m,-11,-1
150129835360700,m,-12,-1
150129843422900,m,-12,-1
150129850475400,m,-8,-1
150129859338700,m,-10,-1
150129867367000,m,-8,0
150129877376000,m,-9,-1
150129883346200,m,-7,0
150129891353000,m,-6,-1
150129899398400,m,-6,0
150129907463600,m,-5,-1
150129917383600,m,-5,0
150129924455500,m,-4,-1
150129933386900,m,-5,0
150129940376700,m,-5,-1
150129947379300,m,-2,0
150129957422800,m,-5,0
150129970391700,m,-6,0
150129973381600,m,-3,0
150129981598000,m,-4,0
150129990443800,m,-6,1
150129998289800,m,-4,0
150130006399000,m,-6,1
150130013537700,m,-5,1
150130021349700,m,-7,1
150130030311200,m,-6,1
150130037354300,m,-5,1
150130045375200,m,-5,1
150130053428500,m,-5,0
150130062578900,m,-4,1
150130071419000,m,-4,1
150130076389900,m,-2,0
150130085444800,m,-3,1
150130099384400,m,-3,1
150130100365700,m,-1,0
150130126398600,m,-2,1
150130148414100,m,0,1
150130185403300,m,0,1
150130196579800,Du,0,0
150130204450800,m,0,1
150130217475400,m,-1,3
150130223377600,m,-2,2
150130225541900,Wu,0,0
150130233579000,m,-4,4
150130233654100,a,0,0
150130242417400,m,-4,2
150130247372000,m,-5,4
150130255391600,m,-5,2
150130262355600,m,-7,3
150130273348600,m,-7,3
150130280380600,m,-5,2
150130286398400,m,-4,1
150130296358000,m,-3,2
150130302372600,m,-2,0
150130313441300,m,0,1
150130322396800,m,-1,0
150130346549700,Au,0,0
150130403621100,m,1,0
150130403730200,d,0,0
150130427389400,m,0,-1
150130437415000,m,1,0
150130460483200,m,1,0
150130626397500,m,1,0
150130636453700,m,1,0
150130638530100,Du,0,0
150130657446900,m,5,0
150130667390600,m,2,0
150130674377600,m,1,0
150130680389600,m,1,0
150130730462000,m,1,0
150130790439400,m,0,-1
150131132455600,m,-1,0
150131138466100,m,-1,0
150131153370800,m,-11,1
150131161339300,m,-13,4
150131169326400,m,-24,6
150131177415900,m,-38,8
150131185353200,m,-54,9
150131193336900,m,-75,9
150131201340300,m,-84,7
150131209328000,m,-121,6
150131217371300,m,-145,3
150131225340700,m,-168,0
150131230531800,a,0,0
150131233307000,m,-190,-1
150131241377500,m,-207,-4
150131249332800,m,-223,-8
150131256421900,m,-205,-10
150131265394600,m,-269,-15
150131273403600,m,-243,-16
150131281338500,m,-241,-18
150131289334300,m,-236,-19
150131297333600,m,-229,-19
150131305351000,m,-219,-19
150131313347900,m,-204,-16
150131321355000,m,-185,-14
150131329334700,m,-161,-11
150131336474600,m,-118,-7
150131343635000,w,0,0
150131345308900,m,-113,-6
150131353337400,m,-64,-3
150131360377700,m,-27,-2
150131364408300,m,-4,-2
150131364482000,m,1,0
150131365263400,m,-1,0
150131379375300,m,5,-1
150131381451500,Au,0,0
150131456565400,d,0,0
150131522556000,Du,0,0
150131633398300,m,-3,0
150131647326900,m,-25,0
150131655454000,m,-21,0
150131663356900,m,-18,0
150131671324400,m,-22,-1
150131679329700,m,-20,0
150131687317400,m,-20,-1
150131695315300,m,-20,-1
150131703319800,m,-19,-1
150131711453900,m,-19,0
150131718392800,m,-14,1
150131727328000,m,-18,3
150131735364700,m,-22,4
150131743323200,m,-29,7
150131750384200,m,-34,6
150131759335800,m,-61,9
150131767325200,m,-73,10
150131775327600,m,-91,8
150131776512100,d,0,0
150131783344500,m,-108,8
150131791319300,m,-126,8
150131799313300,m,-143,7
150131807334700,m,-138,6
150131814427700,m,-149,5
150131823330700,m,-201,6
150131831322300,m,-183,4
150131839325100,m,-178,3
150131847340100,m,-167,3
150131855335000,m,-147,3
150131862410700,m,-106,4
150131871389200,m,-99,4
150131879367500,m,-54,1
150131887370500,m,-24,-2
150131904393600,m,-11,-4
150132156408700,m,-2,0
150132172371900,m,-33,-1
150132180335400,m,-21,-2
150132188393600,m,-21,-2
150132196360700,m,-17,-3
150132204356100,m,-14,-2
150132214368400,m,-7,0
150132236458000,m,-2,0
150132240369200,m,-1,0
150132251371700,m,-6,0
150132260368900,m,-8,0
150132266328700,m,-8,0
150132274489900,m,-11,0
150132282416700,m,-15,0
150132290342300,m,-17,1
150132298446200,m,-20,2
150132306413300,m,-22,1
150132314339600,m,-24,1
150132322391000,m,-26,1
150132329502200,m,-25,1
150132338392100,m,-35,2
150132346336300,m,-34,1
150132354348300,m,-37,1
150132362340000,m,-40,0
150132370364700,m,-44,0
150132378336600,m,-47,0
150132386304900,m,-52,-1
150132394341000,m,-54,-1
150132402342300,m,-58,-1
150132410336700,m,-58,0
150132418372300,m,-57,0
150132426344700,m,-55,0
150132434333500,m,-54,0
150132442336900,m,-53,1
150132449354400,m,-46,0
150132458345400,m,-58,1
150132466328200,m,-52,0
150132474422900,m,-50,0
150132482326100,m,-48,0
150132490381500,m,-47,-1
150132498339300,m,-44,-1
150132505406100,m,-38,-2
150132514374200,m,-48,-2
150132522450000,m,-42,-2
150132530431500,m,-41,-3
150132538373400,m,-39,-2
150132546321600,m,-37,-2
150132554339000,m,-33,-1
150132562332400,m,-31,-1
150132570332300,m,-30,-1
150132578327900,m,-28,-1
150132586451700,m,-27,-1
150132593376000,m,-21,0
150132602327200,m,-24,0
150132610381700,m,-19,0
150132618338800,m,-18,0
150132626324400,m,-15,0
150132634346800,m,-14,1
150132642388300,m,-10,0
150132652365000,m,-9,0
150132658305200,m,-5,0
150132667390500,m,-3,1
150132674344100,m,-3,0
150132681384500,m,-2,0
150132690326900,m,-3,0
150132698365000,m,-3,0
150132707472000,m,-5,1
150132713402200,m,-3,0
150132723373100,m,-7,1
150132724507500,Du,0,0
150132730375300,m,-5,0
150132737408200,m,-6,0
150132743603200,a,0,0
150132746401600,m,-6,1
150132755375800,m,-8,0
150132762334300,m,-9,1
150132770429400,m,-7,0
150132778356500,m,-10,0
150132786353500,m,-11,1
150132794330100,m,-11,0
150132802399200,m,-10,0
150132809470100,m,-9,0
150132818347900,m,-12,0
150132826348300,m,-9,0
150132834345900,m,-8,0
150132843400100,m,-7,0
150132853418800,m,-6,0
150132858370600,m,-2,0
150132873386500,m,-2,0
150132903603800,Au,0,0
150132911435600,m,-1,0
150132927411300,m,-3,0
150132932360500,m,-3,0
150132939422800,m,-1,0
150132958400500,m,-5,0
150132964373200,m,-1,0
150132976392600,m,-2,0
150132982503300,m,-1,0
150132996398200,m,-2,0
150133002382600,m,-2,0
150133008358300,m,-2,0
150133021395500,m,-5,0
150133024373900,m,-3,0
150133033396700,m,-4,0
150133041350500,m,-6,0
150133048356500,m,-5,0
150133056389600,m,-5,0
150133068496400,m,-6,0
150133073382000,m,-2,0
150133114511300,m,-2,0
150133115319800,m,0,1
150133128399100,m,-1,2
150133135461500,m,-1,3
150133148444300,m,0,2
150133154376900,m,2,0
150133161363000,m,3,-6
150133225998700,m,6,-2
150133392572900,d,0,0
150133404403100,m,-3,0
150133415437800,m,-19,-2
150133424340500,m,-27,-4
150133432339400,m,-28,-4
150133440320600,m,-24,-2
150133448424500,m,-24,0
150133456349400,m,-28,-1
150133464337700,m,-29,0
150133472329500,m,-32,-1
150133480470800,m,-35,-1
150133488329900,m,-35,-1
150133496381400,m,-34,0
150133504346700,m,-33,-1
150133512350100,m,-29,-1
150133520668600,m,-33,0
150133528339900,m,-32,-1
150133536361700,m,-31,0
150133544329800,m,-28,-1
150133552333100,m,-26,0
150133560481700,m,-22,0
150133568386500,m,-22,0
150133576334900,m,-20,0
150133584376000,m,-19,0
150133592331600,m,-19,1
150133600340400,m,-17,0
150133608345900,m,-16,0
150133616353900,m,-14,0
150133623382000,m,-12,0
150133632335600,m,-13,0
150133640331500,m,-10,1
150133648335800,m,-9,0
150133656409900,m,-6,0
150133666431000,m,-8,0
150133672366300,m,-3,0
150133682362100,m,-5,0
150133688375600,m,-3,0
150133698385900,m,-4,0
150133705381100,m,-2,0
150133713471100,m,-2,0
150133722362600,m,-3,1
150133728431400,m,-1,0
150133730467800,Du,0,0
150133744438900,m,-7,0
150133753412000,m,-6,0
150133759341500,m,-6,0
150133767337800,m,-9,0
150133775335000,m,-10,0
150133783349600,m,-10,0
150133791345700,m,-11,0
150133799349900,m,-9,0
150133808370400,m,-8,0
150133815331900,m,-8,0
150133823359300,m,-7,0
150133832357100,m,-6,0
150133841411100,m,-7,0
150133847350200,m,-6,0
150133857371000,m,-7,1
150133863351800,m,-7,0
150133871395400,m,-7,1
150133880370300,m,-7,0
150133889369100,m,-8,1
150133895359000,m,-6,1
150133903396400,m,-5,0
150133911353800,m,-6,1
150133925405800,m,-6,1
150133927324900,m,-2,0
150133942389700,m,-3,1
150133943331200,m,-1,0
150133951448800,m,-1,0
150134030387100,m,-1,0
150134050390000,m,-1,0
150134069387600,m,-1,0
150134109394900,m,-2,0
150134250416900,m,-1,0
150134263402500,m,-7,1
150134271322400,m,-8,2
150134279355800,m,-11,2
150134287352400,m,-14,3
150134295352800,m,-13,4
150134303362600,m,-17,6
150134311379300,m,-19,8
150134319330000,m,-21,10
150134327497300,m,-22,12
150134335322900,m,-23,13
150134343315200,m,-24,14
150134351323100,m,-23,15
150134359320700,m,-23,15
150134367367100,m,-21,14
150134375374900,m,-21,14
150134383329600,m,-18,12
150134390393500,m,-15,11
150134399330500,m,-18,13
150134407356000,m,-16,11
150134415336400,m,-15,11
150134423385600,m,-15,11
150134431349500,m,-16,12
150134439424700,m,-16,13
150134447323800,m,-18,15
150134454432800,m,-17,16
150134463336900,m,-26,24
150134471350000,m,-26,25
150134479325000,m,-32,28
150134487320800,m,-37,31
150134495334200,m,-44,34
150134503365000,m,-48,36
150134511318500,m,-52,38
150134519314500,m,-56,40
150134527337000,m,-59,40
150134535365400,m,-62,42
150134543333100,m,-64,43
150134551322400,m,-65,44
150134559328500,m,-65,45
150134567343600,m,-63,47
150134575361400,m,-61,48
150134583319700,m,-57,48
150134591402200,m,-53,48
150134599326900,m,-47,47
150134607316100,m,-42,47
150134615326400,m,-34,44
150134623334100,m,-29,42
150134631320000,m,-20,40
150134633332100,m,-1,5
150134633599300,L,0,0
150134633599300,m,-2,5
150134634272100,m,-2,5
150134649323200,m,-13,68
150134656334300,m,-1,28
150134665365200,m,1,34
150134672372900,m,4,25
150134680540700,d,0,0
150134681264500,m,5,27
150134688394800,m,5,20
150134697366200,m,6,24
150134704470900,m,5,17
150134712325400,m,4,16
150134721329800,m,3,13
150134730371400,m,1,10
150134732425600,m,0,2
150134732862700,Lu,0,0
150134732862700,m,0,1
150134733283000,m,0,1
150134748373100,m,0,6
150134757433000,m,0,1
150134775396500,m,-1,1
150134782406900,m,-1,0
150134791532600,m,-2,0
150134799424600,m,-4,0
150134807336400,m,-6,1
150134815331300,m,-6,1
150134823324700,m,-10,2
150134831322400,m,-11,4
150134839362900,m,-13,6
150134847338700,m,-15,6
150134849632500,Du,0,0
150134855315600,m,-15,9
150134863336400,m,-16,10
150134871357600,m,-21,14
150134879322200,m,-25,16
150134887320100,m,-31,20
150134895324600,m,-35,22
150134903341000,m,-44,24
150134911326500,m,-50,25
150134919318400,m,-58,27
150134927328000,m,-63,27
150134935331600,m,-67,28
150134943338000,m,-68,30
150134951318200,m,-71,32
150134959332600,m,-72,34
150134960305600,L,0,0
150134960305600,m,-9,5
150134961371400,m,-9,4
150134970335000,m,-86,43
150134978360200,m,-80,41
150134980546000,d,0,0
150134986328000,m,-84,42
150134994351300,m,-86,44
150135002376700,m,-88,45
150135010406100,m,-90,45
150135018339500,m,-91,45
150135026358000,m,-91,45
150135034341800,m,-93,46
150135042349500,m,-91,45
150135050357800,m,-91,44
150135055549700,Wu,0,0
150135058317600,m,-86,43
150135065408400,m,-71,36
150135074371900,m,-81,44
150135078359700,m,-24,14
150135078625600,Lu,0,0
150135078625600,m,-7,4
150135079402900,m,-7,5
150135094330900,m,-77,57
150135102431900,m,-15,22
150135108463600,m,-1,11
150135108546400,m,1,2
150135109283600,m,1,2
150135122341000,m,34,15
150135131341300,m,51,3
150135138334900,m,58,-5
150135146332900,m,88,-14
150135154426200,m,114,-24
150135162330700,m,139,-32
150135171356700,m,184,-47
150135179341800,m,192,-51
150135186343600,m,192,-51
150135195367300,m,274,-75
150135203342600,m,269,-75
150135210315700,m,251,-73
150135218346700,m,308,-92
150135227328200,m,369,-114
150135234329600,m,300,-96
150135243395300,m,401,-133
150135250382600,m,318,-109
150135258378200,m,365,-128
150135266377400,m,363,-132
150135272626600,w,0,0
150135275346500,m,394,-149
150135282330900,m,293,-114
150135290336800,m,315,-129
150135299348400,m,329,-142
150135306363500,m,231,-108
150135315366900,m,266,-136
150135322336000,m,181,-101
150135330342900,m,184,-110
150135338479100,m,158,-100
150135346440100,m,133,-91
150135355364700,m,121,-90
150135362344100,m,75,-60
150135370335100,m,65,-59
150135378327800,m,46,-47
